"index","MID","PID","ID"
"1495","tt0387989","nm0527453","1495"
"1496","tt1065099","nm2710488","1496"
"1497","tt2402631","nm2939522","1497"
"1498","tt0404537","nm0894346","1498"
"1499","tt0213775","nm0474837","1499"
"1500","tt0096252","nm0151504","1500"
"1501","tt5543746","nm3362991","1501"
"1502","tt1431122","nm0063357","1502"
"1503","tt0106204","nm0223522","1503"
"1504","tt0328998","nm0787453","1504"
"1505","tt2027138","nm1966139","1505"
"1506","tt2454134","nm4824234","1506"
"1507","tt1020978","nm0122216","1507"
"1508","tt0363833","nm0482232","1508"
"1509","tt1334254","nm2243602","1509"
"1510","tt2575290","nm1414846","1510"
"1511","tt0056379","nm0849195","1511"
"1512","tt1050739","nm0361407","1512"
"1513","tt1233600","nm1070287","1513"
"1514","tt3531604","nm0442479","1514"
"1515","tt1372681","nm3328918","1515"
"1516","tt2309600","nm1419055","1516"
"1517","tt7249874","nm2380725","1517"
"1518","tt1883121","nm1210614","1518"
"1519","tt0260411","nm0708913","1519"
"1520","tt0085913","nm0001408","1520"
"1521","tt0149573","nm0080315","1521"
"1522","tt0096415","nm0052630","1522"
"1523","tt1039969","nm0315916","1523"
"1524","tt0368811","nm1386952","1524"
"1525","tt0089599","nm0576559","1525"
"1526","tt0148706","nm0764816","1526"
"1527","tt4107858","nm1206356","1527"
"1528","tt0100441","nm0052630","1528"
"1529","tt0088031","nm0080315","1529"
"1530","tt0089201","nm0244892","1530"
"1531","tt3607198","nm5326250","1531"
"1532","tt3796006","nm0992027","1532"
"1533","tt0074730","nm0007181","1533"
"1534","tt2576450","nm3508781","1534"
"1535","tt1105747","nm0007131","1535"
"1536","tt0488836","nm2100922","1536"
"1537","tt3184756","nm1679372","1537"
"1538","tt5162476","nm6554058","1538"
"1539","tt5037626","nm2345041","1539"
"1540","tt0085178","nm0631539","1540"
"1541","tt0359971","nm1347252","1541"
"1542","tt0297241","nm0223522","1542"
"1543","tt0808164","nm0994603","1543"
"1544","tt4684028","nm1378015","1544"
"1545","tt3338188","nm1210683","1545"
"1546","tt1699525","nm1326535","1546"
"1547","tt0293342","nm0764316","1547"
"1548","tt0451983","nm1887138","1548"
"1549","tt4467202","nm0012541","1549"
"1550","tt0111793","nm0539495","1550"
"1551","tt0448206","nm1249945","1551"
"1552","tt0226786","nm1216990","1552"
"1553","tt0157337","nm0149850","1553"
"1554","tt0378025","nm1436449","1554"
"1555","tt0326722","nm0756959","1555"
"1556","tt0083636","nm0611531","1556"
"1557","tt2708550","nm0539573","1557"
"1558","tt1418380","nm0644309","1558"
"1559","tt0172089","nm1206032","1559"
"1560","tt0116898","nm0223522","1560"
"1561","tt0406977","nm0409791","1561"
"1562","tt0255713","nm0070867","1562"
"1563","tt0140377","nm0801870","1563"
"1564","tt0358063","nm0781830","1564"
"1565","tt6001942","nm2581803","1565"
"1566","tt0286683","nm0782766","1566"
"1567","tt0808306","nm1030373","1567"
"1568","tt4688446","nm7329756","1568"
"1569","tt0096477","nm0244892","1569"
"1570","tt1202517","nm1329166","1570"
"1571","tt0317985","nm0802168","1571"
"1572","tt0364303","nm0631539","1572"
"1573","tt0349122","nm1128822","1573"
"1574","tt0337633","nm0542498","1574"
"1575","tt0327028","nm1119422","1575"
"1576","tt0255305","nm0903423","1576"
"1577","tt4335954","nm7039575","1577"
"1578","tt0475645","nm0542498","1578"
"1579","tt0254179","nm0712541","1579"
"1580","tt0106203","nm0765039","1580"
"1581","tt0286640","nm0300638","1581"
"1582","tt5569160","nm8012245","1582"
"1583","tt4485366","nm7156665","1583"
"1584","tt0341554","nm0474861","1584"
"1585","tt1080568","nm1583603","1585"
"1586","tt1176961","nm1885232","1586"
"1587","tt1301698","nm0080333","1587"
"1588","tt4897908","nm1055105","1588"
"1589","tt0430381","nm0348495","1589"
"1590","tt0432536","nm1768188","1590"
"1591","tt1986040","nm2898003","1591"
"1592","tt0284328","nm0442479","1592"
"1593","tt0378647","nm1436693","1593"
"1594","tt0252385","nm0708917","1594"
"1595","tt0102200","nm0004363","1595"
"1596","tt0362696","nm0223606","1596"
"1597","tt0100002","nm0347899","1597"
"1598","tt2571022","nm0151533","1598"
"1599","tt1105709","nm0474398","1599"
"1600","tt4228746","nm1892252","1600"
"1601","tt0331639","nm0885537","1601"
"1602","tt1667076","nm1150656","1602"
"1603","tt0104605","nm0122216","1603"
"1604","tt0313395","nm0474837","1604"
"1605","tt0476888","nm0863120","1605"
"1606","tt0423286","nm1685252","1606"
"1607","tt0386029","nm0700872","1607"
"1608","tt0405046","nm1587254","1608"
"1609","tt2848824","nm3125271","1609"
"1610","tt0157944","nm0149850","1610"
"1611","tt0137459","nm0097887","1611"
"1612","tt0104072","nm0149850","1612"
"1613","tt0442855","nm0442479","1613"
"1614","tt0093604","nm0849200","1614"
"1615","tt0430328","nm1007381","1615"
"1616","tt0096390","nm0007181","1616"
"1617","tt0246413","nm0849195","1617"
"1618","tt0084199","nm0849200","1618"
"1619","tt2066062","nm1333986","1619"
"1620","tt0080926","nm0159148","1620"
"1621","tt0084393","nm0149850","1621"
"1622","tt0430202","nm0063357","1622"
"1623","tt0140399","nm0433893","1623"
"1624","tt1728239","nm0409791","1624"
"1625","tt0444781","nm0080333","1625"
"1626","tt0402014","nm0024912","1626"
"1627","tt0085896","nm0070867","1627"
"1628","tt0995823","nm0592803","1628"
"1629","tt0109116","nm0223522","1629"
"1630","tt0101742","nm1067883","1630"
"1631","tt0266765","nm0712540","1631"
"1632","tt0086597","nm0052677","1632"
"1633","tt0268129","nm0759662","1633"
"1634","tt1047519","nm0659225","1634"
"1635","tt0095375","nm0463319","1635"
"1636","tt2941856","nm1082555","1636"
"1637","tt0073034","nm0766166","1637"
"1638","tt2800452","nm4766683","1638"
"1639","tt6033536","nm3140608","1639"
"1640","tt0292552","nm0012892","1640"
"1641","tt0476848","nm1021353","1641"
"1642","tt0328729","nm0536705","1642"
"1643","tt0327071","nm0451600","1643"
"1644","tt1442583","nm1328817","1644"
"1645","tt0077797","nm0154113","1645"
"1646","tt0113933","nm0080315","1646"
"1647","tt1512220","nm2352043","1647"
"1648","tt1132589","nm2818329","1648"
"1649","tt0268220","nm0759662","1649"
"1650","tt0813540","nm1568794","1650"
"1651","tt0106655","nm0764316","1651"
"1652","tt0135621","nm1024505","1652"
"1653","tt0390614","nm1150959","1653"
"1654","tt0341266","nm0890060","1654"
"1655","tt0099429","nm0409791","1655"
"1656","tt1340838","nm1887138","1656"
"1657","tt0451787","nm0698184","1657"
"1658","tt1194236","nm0880323","1658"
"1659","tt0100816","nm0706800","1659"
"1660","tt0173156","nm2381428","1660"
"1661","tt0157845","nm0151521","1661"
"1662","tt4556848","nm7222185","1662"
"1663","tt1324076","nm0863120","1663"
"1664","tt4354740","nm1319220","1664"
"1665","tt0130350","nm0706800","1665"
"1666","tt0227194","nm0619777","1666"
"1667","tt0253514","nm0708913","1667"
"1668","tt5219770","nm0664607","1668"
"1669","tt0119862","nm0013288","1669"
"1670","tt0268216","nm0755997","1670"
"1671","tt1038915","nm0612730","1671"
"1672","tt0254927","nm0411185","1672"
"1673","tt0178192","nm0474839","1673"
"1674","tt0359990","nm0788159","1674"
"1675","tt5928576","nm2936175","1675"
"1676","tt0316406","nm0788391","1676"
"1677","tt0440199","nm0539491","1677"
"1678","tt0315632","nm0611548","1678"
"1679","tt0327403","nm1234320","1679"
"1680","tt0366630","nm0451211","1680"
"1681","tt0118660","nm0451326","1681"
"1682","tt0810058","nm0201710","1682"
"1683","tt0833476","nm1249945","1683"
"1684","tt0069810","nm0004292","1684"
"1685","tt0101616","nm0223522","1685"
"1686","tt0435437","nm0122216","1686"
"1687","tt0985636","nm1224879","1687"
"1688","tt0102844","nm0007131","1688"
"1689","tt0173080","nm0451326","1689"
"1690","tt0059709","nm0412465","1690"
"1691","tt1267500","nm0890060","1691"
"1692","tt0066766","nm0802693","1692"
"1693","tt1227524","nm0474398","1693"
"1694","tt0107440","nm0201710","1694"
"1695","tt2278422","nm0698184","1695"
"1696","tt0948462","nm2019956","1696"
"1697","tt6040012","nm6832369","1697"
"1698","tt0348662","nm1397301","1698"
"1699","tt0073458","nm0070867","1699"
"1700","tt0059028","nm0439253","1700"
"1701","tt0444769","nm0222427","1701"
"1702","tt0071811","nm0004433","1702"
"1703","tt0371974","nm0654908","1703"
"1704","tt0148523","nm0536899","1704"
"1705","tt0142431","nm5556806","1705"
"1706","tt0330505","nm0196380","1706"
"1707","tt0225013","nm0451222","1707"
"1708","tt0082162","nm0660936","1708"
"1709","tt0021594","nm0409781","1709"
"1710","tt0328503","nm1139068","1710"
"1711","tt0067555","nm0841918","1711"
"1712","tt0444840","nm0438029","1712"
"1713","tt0437407","nm1224879","1713"
"1714","tt0120540","nm0592583","1714"
"1715","tt0074949","nm0463319","1715"
"1716","tt6180274","nm0097893","1716"
"1717","tt1564870","nm0886734","1717"
"1718","tt3359290","nm1873953","1718"
"1719","tt0375997","nm1220246","1719"
"1720","tt5756052","nm2912011","1720"
"1721","tt0119491","nm0474837","1721"
"1722","tt0266926","nm0712541","1722"
"1723","tt0079938","nm0660936","1723"
"1724","tt0287537","nm0633106","1724"
"1725","tt0055039","nm0348472","1725"
"1726","tt0057568","nm0025629","1726"
"1727","tt7207156","nm6489972","1727"
"1728","tt0176012","nm0623178","1728"
"1729","tt0278291","nm0122216","1729"
"1730","tt1869296","nm0700872","1730"
"1731","tt0070947","nm0576488","1731"
"1732","tt0819810","nm1055105","1732"
"1733","tt5963908","nm0452022","1733"
"1734","tt1002963","nm0151504","1734"
"1735","tt0072870","nm0196380","1735"
"1736","tt4643520","nm5695557","1736"
"1737","tt1612573","nm3830958","1737"
"1738","tt0234542","nm0006370","1738"
"1739","tt0456549","nm0539507","1739"
"1740","tt0444874","nm0062614","1740"
"1741","tt2057441","nm2168111","1741"
"1742","tt0250483","nm0787453","1742"
"1743","tt0119239","nm0706800","1743"
"1744","tt0079749","nm0265752","1744"
"1745","tt0076259","nm0474859","1745"
"1746","tt0143202","nm0315916","1746"
"1747","tt0061072","nm0080345","1747"
"1748","tt0065064","nm0707705","1748"
"1749","tt0187195","nm0654908","1749"
"1750","tt2857500","nm2395487","1750"
"1751","tt0338960","nm1021985","1751"
"1752","tt0099943","nm0004363","1752"
"1753","tt2449318","nm3765659","1753"
"1754","tt0098168","nm0007131","1754"
"1755","tt0476761","nm0542498","1755"
"1756","tt0218533","nm0764316","1756"
"1757","tt0047990","nm0746950","1757"
"1758","tt3398048","nm2279430","1758"
"1759","tt0068938","nm0619102","1759"
"1760","tt0240879","nm0576559","1760"
"1761","tt0331216","nm0223522","1761"
"1762","tt0230348","nm0403826","1762"
"1763","tt0106986","nm0698184","1763"
"1764","tt7291466","nm1244760","1764"
"1765","tt0451833","nm0063357","1765"
"1766","tt1578116","nm2903076","1766"
"1767","tt5755606","nm2165634","1767"
"1768","tt0289725","nm0348495","1768"
"1769","tt0064842","nm0849195","1769"
"1770","tt4960754","nm1922191","1770"
"1771","tt0070241","nm0814343","1771"
"1772","tt0067478","nm0149850","1772"
"1773","tt3877652","nm5074529","1773"
"1774","tt1309561","nm1194320","1774"
"1775","tt0290213","nm0046985","1775"
"1776","tt0135666","nm0710043","1776"
"1777","tt0090358","nm0706800","1777"
"1778","tt5343678","nm7354230","1778"
"1779","tt0959281","nm0419680","1779"
"1780","tt0101432","nm0788159","1780"
"1781","tt0332766","nm0151511","1781"
"1782","tt2437954","nm0788858","1782"
"1783","tt3398052","nm1964923","1783"
"1784","tt0065416","nm0759662","1784"
"1785","tt0152139","nm0004292","1785"
"1786","tt0247910","nm0695162","1786"
"1787","tt0306065","nm0304369","1787"
"1788","tt0345043","nm0803350","1788"
"1789","tt2498312","nm5408057","1789"
"1790","tt0108144","nm0080315","1790"
"1791","tt0156014","nm0707300","1791"
"1792","tt0252038","nm0795430","1792"
"1793","tt0045467","nm0623178","1793"
"1794","tt0843372","nm0348015","1794"
"1795","tt0195814","nm0474398","1795"
"1796","tt0080982","nm0070867","1796"
"1797","tt0259170","nm0451313","1797"
"1798","tt0387678","nm1492802","1798"
"1799","tt0230670","nm0403826","1799"
"1800","tt0149850","nm2223387","1800"
"1801","tt1137979","nm1302401","1801"
"1802","tt1455816","nm1739317","1802"
"1803","tt1433905","nm1460159","1803"
"1804","tt0107249","nm0471452","1804"
"1805","tt0041123","nm0006371","1805"
"1806","tt2708644","nm1840921","1806"
"1807","tt2905606","nm5667158","1807"
"1808","tt6941560","nm8160471","1808"
"1809","tt1182908","nm1196386","1809"
"1810","tt0117374","nm0438497","1810"
"1811","tt1896781","nm4421520","1811"
"1812","tt7723022","nm7943703","1812"
"1813","tt0146335","nm0006370","1813"
"1814","tt0234724","nm0006370","1814"
"1815","tt0267548","nm0223522","1815"
"1816","tt0301179","nm1082555","1816"
"1817","tt0063532","nm0820232","1817"
"1818","tt0155068","nm0049335","1818"
"1819","tt0246095","nm0004630","1819"
"1820","tt4396648","nm4350857","1820"
"1821","tt0268146","nm0759662","1821"
"1822","tt0265452","nm0787022","1822"
"1823","tt1836015","nm2625699","1823"
"1824","tt1438486","nm0474856","1824"
"1825","tt0066241","nm0007147","1825"
"1826","tt0077783","nm0070867","1826"
"1827","tt1404573","nm0613517","1827"
"1828","tt0270880","nm0474844","1828"
"1829","tt0058287","nm0611550","1829"
"1830","tt0068217","nm0759662","1830"
"1831","tt2347289","nm3075046","1831"
"1832","tt1971365","nm0080333","1832"
"1833","tt2579680","nm3359146","1833"
"1834","tt0052560","nm0611531","1834"
"1835","tt0097045","nm0007181","1835"
"1836","tt0456558","nm0713618","1836"
"1837","tt0082796","nm0611531","1837"
"1838","tt0139398","nm0536899","1838"
"1839","tt1228726","nm2577595","1839"
"1840","tt2063745","nm0704694","1840"
"1841","tt2321492","nm5197715","1841"
"1842","tt4219300","nm1328817","1842"
"1843","tt0426075","nm0451155","1843"
"1844","tt0338490","nm0474398","1844"
"1845","tt0117470","nm0878674","1845"
"1846","tt0480572","nm1062080","1846"
"1847","tt0154706","nm0025629","1847"
"1848","tt0068257","nm0611531","1848"
"1849","tt0281913","nm0890864","1849"
"1850","tt0112459","nm0764316","1850"
"1851","tt0297067","nm0471452","1851"
"1852","tt0289686","nm1015828","1852"
"1853","tt0337625","nm1021985","1853"
"1854","tt0443208","nm1278662","1854"
"1855","tt4651394","nm0694985","1855"
"1856","tt1179782","nm0438494","1856"
"1857","tt0232169","nm0463319","1857"
"1858","tt0416282","nm1644496","1858"
"1859","tt2951576","nm0080157","1859"
"1860","tt0319500","nm1183478","1860"
"1861","tt0071436","nm0346618","1861"
"1862","tt0087417","nm0576559","1862"
"1863","tt4373886","nm6085179","1863"
"1864","tt0451824","nm1901991","1864"
"1865","tt0116035","nm0080315","1865"
"1866","tt0363525","nm0836942","1866"
"1867","tt0100384","nm0795430","1867"
"1868","tt1964837","nm1679372","1868"
"1869","tt0325041","nm0442479","1869"
"1870","tt0364621","nm0062614","1870"
"1871","tt0420304","nm0542498","1871"
"1872","tt4365060","nm2735803","1872"
"1873","tt2361022","nm0092555","1873"
"1874","tt0371775","nm1177989","1874"
"1875","tt2960004","nm5710936","1875"
"1876","tt0178204","nm0695162","1876"
"1877","tt0072064","nm0154113","1877"
"1878","tt0079963","nm0220828","1878"
"1879","tt0114726","nm0002172","1879"
"1880","tt0079590","nm0576488","1880"
"1881","tt0207341","nm0223522","1881"
"1882","tt0090575","nm0080180","1882"
"1883","tt0396690","nm0007131","1883"
"1884","tt0067840","nm0025629","1884"
"1885","tt0114232","nm0348495","1885"
"1886","tt0907619","nm0348015","1886"
"1887","tt0085776","nm0660936","1887"
"1888","tt0488840","nm2098883","1888"
"1889","tt0244776","nm0611531","1889"
"1890","tt0306228","nm1110074","1890"
"1891","tt0416712","nm0080333","1891"
"1892","tt1191138","nm0463316","1892"
"1893","tt0234054","nm0006370","1893"
"1894","tt0953306","nm1162002","1894"
"1895","tt0093949","nm0025627","1895"
"1896","tt0112884","nm0796505","1896"
"1897","tt0119720","nm0422552","1897"
"1898","tt0340122","nm0706484","1898"
"1899","tt1629241","nm0698184","1899"
"1900","tt0187043","nm0707274","1900"
"1901","tt0246286","nm0619102","1901"
"1902","tt0046673","nm0244870","1902"
"1903","tt0327005","nm0155027","1903"
"1904","tt1127870","nm1320327","1904"
"1905","tt0051806","nm0451846","1905"
"1906","tt0833510","nm0755113","1906"
"1907","tt0306840","nm0795664","1907"
"1908","tt0157460","nm0154113","1908"
"1909","tt1606253","nm0700872","1909"
"1910","tt0481241","nm0062614","1910"
"1911","tt2903778","nm0898524","1911"
"1912","tt0254972","nm0698184","1912"
"1913","tt0264210","nm0803350","1913"
"1914","tt0103689","nm0619777","1914"
"1915","tt0282268","nm0080315","1915"
"1916","tt0459293","nm2073234","1916"
"1917","tt0158107","nm0151504","1917"
"1918","tt0056850","nm0746950","1918"
"1919","tt0347167","nm0788858","1919"
"1920","tt0363409","nm1055105","1920"
"1921","tt0137455","nm0066074","1921"
"1922","tt0214931","nm0890060","1922"
"1923","tt0313743","nm0080242","1923"
"1924","tt0075632","nm0066066","1924"
"1925","tt0091258","nm0593967","1925"
"1926","tt0261243","nm0474398","1926"
"1927","tt0106205","nm0474837","1927"
"1928","tt0261545","nm0542498","1928"
"1929","tt0185335","nm0315912","1929"
"1930","tt0254354","nm0695153","1930"
"1931","tt0210920","nm0451211","1931"
"1932","tt0214751","nm0244892","1932"
"1933","tt0177489","nm0223522","1933"
"1934","tt0096922","nm0802693","1934"
"1935","tt2401719","nm3262773","1935"
"1936","tt2633826","nm3932593","1936"
"1937","tt0255289","nm0698184","1937"
"1938","tt0089552","nm0220828","1938"
"1939","tt0244794","nm0012892","1939"
"1940","tt0106206","nm0576494","1940"
"1941","tt0248216","nm0754818","1941"
"1942","tt7335176","nm9252604","1942"
"1943","tt4916048","nm7498460","1943"
"1944","tt0048392","nm0244870","1944"
"1945","tt0246433","nm0695162","1945"
"1946","tt0379818","nm0802725","1946"
"1947","tt0101284","nm0802693","1947"
"1948","tt0155227","nm0052630","1948"
"1949","tt1579806","nm0044584","1949"
"1950","tt0051747","nm0759662","1950"
"1951","tt1137434","nm2379292","1951"
"1952","tt2777548","nm5509584","1952"
"1953","tt3334348","nm0838522","1953"
"1954","tt1709731","nm1399259","1954"
"1955","tt0275363","nm0024039","1955"
"1956","tt1725803","nm3573399","1956"
"1957","tt1397492","nm0070867","1957"
"1958","tt1722425","nm3009758","1958"
"1959","tt0274944","nm0024039","1959"
"1960","tt0237022","nm0538306","1960"
"1961","tt1252488","nm0222427","1961"
"1962","tt2679480","nm3536895","1962"
"1963","tt0373972","nm0539491","1963"
"1964","tt0438981","nm0006659","1964"
"1965","tt0362213","nm0223522","1965"
"1966","tt1388903","nm0795664","1966"
"1967","tt0118673","nm0223522","1967"
"1968","tt0095198","nm0220828","1968"
"1969","tt1201557","nm1242455","1969"
"1970","tt5326230","nm7509231","1970"
"1971","tt0358992","nm1347107","1971"
"1972","tt2706264","nm0698184","1972"
"1973","tt0814082","nm2024446","1973"
"1974","tt0276628","nm0786042","1974"
"1975","tt0286620","nm0080333","1975"
"1976","tt0337650","nm1042581","1976"
"1977","tt0053999","nm0839348","1977"
"1978","tt0080514","nm0223505","1978"
"1979","tt4944434","nm1318999","1979"
"1980","tt0256692","nm0122216","1980"
"1981","tt0415003","nm0411539","1981"
"1982","tt0076696","nm0006249","1982"
"1983","tt0079236","nm0759662","1983"
"1984","tt0377738","nm0788159","1984"
"1985","tt2387495","nm4244515","1985"
"1986","tt0157540","nm0154113","1986"
"1987","tt0172163","nm0080333","1987"
"1988","tt0200435","nm0463315","1988"
"1989","tt1085806","nm0890060","1989"
"1990","tt0064915","nm0007815","1990"
"1991","tt0045506","nm0419365","1991"
"1992","tt0104927","nm0802692","1992"
"1993","tt2317135","nm4962135","1993"
"1994","tt0831840","nm2243602","1994"
"1995","tt0246809","nm0430782","1995"
"1996","tt0366880","nm0046985","1996"
"1997","tt0073391","nm0611531","1997"
"1998","tt0267928","nm0219964","1998"
"1999","tt0769499","nm1685252","1999"
"2000","tt2188749","nm0415514","2000"
"2001","tt0116690","nm0438029","2001"
"2002","tt3640942","nm1082555","2002"
"2003","tt0995035","nm0698184","2003"
"2004","tt0157556","nm0149850","2004"
"2005","tt4453214","nm7127455","2005"
"2006","tt0117436","nm0660967","2006"
"2007","tt1596723","nm0803350","2007"
"2008","tt0087474","nm0851253","2008"
"2009","tt0436451","nm0712541","2009"
"2010","tt0390667","nm0710043","2010"
"2011","tt2137064","nm2534222","2011"
"2012","tt0097466","nm0576494","2012"
"2013","tt3477214","nm4244515","2013"
"2014","tt0414713","nm1773569","2014"
"2015","tt4197476","nm3963944","2015"
"2016","tt0453201","nm1892316","2016"
"2017","tt0449306","nm1840921","2017"
"2018","tt0233147","nm0474839","2018"
"2019","tt0187109","nm0576495","2019"
"2020","tt0377340","nm0080333","2020"
"2021","tt5467702","nm4363112","2021"
"2022","tt0811613","nm2284240","2022"
"2023","tt0331851","nm0409790","2023"
"2024","tt0405024","nm1593366","2024"
"2025","tt1877691","nm2327068","2025"
"2026","tt1279105","nm0009302","2026"
"2027","tt0475627","nm0559877","2027"
"2028","tt3138602","nm6085179","2028"
"2029","tt0897413","nm3214585","2029"
"2030","tt0108256","nm0070867","2030"
"2031","tt0053985","nm0159148","2031"
"2032","tt0040067","nm0004292","2032"
"2033","tt0118931","nm0890060","2033"
"2034","tt0476805","nm0698184","2034"
"2035","tt0112359","nm0782766","2035"
"2036","tt1221142","nm0059395","2036"
"2037","tt0385982","nm0474861","2037"
"2038","tt0044318","nm0006371","2038"
"2039","tt0244590","nm0611531","2039"
"2040","tt0321494","nm0940326","2040"
"2041","tt0074858","nm0070867","2041"
"2042","tt0058270","nm0619048","2042"
"2043","tt0099076","nm0080315","2043"
"2044","tt0280465","nm0612730","2044"
"2045","tt0077792","nm0066918","2045"
"2046","tt0051117","nm0403826","2046"
"2047","tt6467380","nm7393769","2047"
"2048","tt3465488","nm6216458","2048"
"2049","tt0158213","nm0154113","2049"
"2050","tt0814014","nm0788858","2050"
"2051","tt0104645","nm0244892","2051"
"2052","tt0430589","nm1147556","2052"
"2053","tt1740662","nm1182352","2053"
"2054","tt0255401","nm0698184","2054"
"2055","tt0096139","nm0052630","2055"
"2056","tt0438894","nm0151305","2056"
"2057","tt0057120","nm0159148","2057"
"2058","tt0044769","nm0595271","2058"
"2059","tt0060145","nm0490178","2059"
"2060","tt3129282","nm3464122","2060"
"2061","tt2612924","nm5455809","2061"
"2062","tt1373098","nm1082611","2062"
"2063","tt0047561","nm0025608","2063"
"2064","tt0050132","nm5556806","2064"
"2065","tt0187193","nm0706484","2065"
"2066","tt0286478","nm0997633","2066"
"2067","tt0357710","nm0474840","2067"
"2068","tt2418644","nm3778782","2068"
"2069","tt0381408","nm1235947","2069"
"2070","tt0080901","nm0052677","2070"
"2071","tt0078204","nm0004292","2071"
"2072","tt0211634","nm0122216","2072"
"2073","tt0213544","nm0220828","2073"
"2074","tt3720634","nm2262560","2074"
"2075","tt0097609","nm0576488","2075"
"2076","tt0352830","nm1319205","2076"
"2077","tt0215859","nm0707705","2077"
"2078","tt0290685","nm0849195","2078"
"2079","tt0267845","nm0593967","2079"
"2080","tt0100092","nm0002172","2080"
"2081","tt2438764","nm5310667","2081"
"2082","tt0271397","nm0576454","2082"
"2083","tt0251143","nm1021985","2083"
"2084","tt0154531","nm0052630","2084"
"2085","tt0376182","nm0092555","2085"
"2086","tt1471247","nm3538058","2086"
"2087","tt0274019","nm0611552","2087"
"2088","tt0273535","nm0712542","2088"
"2089","tt0044392","nm0080332","2089"
"2090","tt0476861","nm0474861","2090"
"2091","tt0225961","nm0024039","2091"
"2092","tt0053980","nm0025629","2092"
"2093","tt2190820","nm2132775","2093"
"2094","tt0118546","nm0576559","2094"
"2095","tt0158587","nm0159148","2095"
"2096","tt4228400","nm1224840","2096"
"2097","tt0084385","nm0576488","2097"
"2098","tt0449228","nm0201713","2098"
"2099","tt2976172","nm1599403","2099"
"2100","tt0078418","nm0007181","2100"
"2101","tt0154183","nm0007147","2101"
"2102","tt0476819","nm0151305","2102"
"2103","tt1334437","nm2874958","2103"
"2104","tt0146266","nm0149810","2104"
"2105","tt0097784","nm0836942","2105"
"2106","tt0282275","nm0463315","2106"
"2107","tt0359750","nm0885537","2107"
"2108","tt0320100","nm0781830","2108"
"2109","tt1202344","nm1214017","2109"
"2110","tt0337585","nm1266372","2110"
"2111","tt0286705","nm0408371","2111"
"2112","tt0158294","nm0149850","2112"
"2113","tt0470521","nm2223387","2113"
"2114","tt1194608","nm0960965","2114"
"2115","tt0148692","nm5556806","2115"
"2116","tt0239452","nm0576488","2116"
"2117","tt0280968","nm0422689","2117"
"2118","tt0073627","nm0458498","2118"
"2119","tt0418096","nm0542498","2119"
"2120","tt0115616","nm0576488","2120"
"2121","tt0073569","nm0451846","2121"
"2122","tt0149814","nm0438030","2122"
"2123","tt0246740","nm0304356","2123"
"2124","tt0368580","nm0706800","2124"
"2125","tt0847889","nm0044584","2125"
"2126","tt0062640","nm0080406","2126"
"2127","tt7282370","nm4879201","2127"
"2128","tt0152720","nm0154113","2128"
"2129","tt0206554","nm0474839","2129"
"2130","tt0286910","nm0474909","2130"
"2131","tt1363363","nm0151305","2131"
"2132","tt5933706","nm2710488","2132"
"2133","tt0896968","nm0080333","2133"
"2134","tt5068892","nm3789148","2134"
"2135","tt1221133","nm2418664","2135"
"2136","tt6545212","nm8790152","2136"
"2137","tt1663647","nm1552541","2137"
"2138","tt6041458","nm1777967","2138"
"2139","tt2362778","nm0223606","2139"
"2140","tt0116407","nm0764316","2140"
"2141","tt0348258","nm0080278","2141"
"2142","tt0476729","nm0536705","2142"
"2143","tt0411815","nm1019477","2143"
"2144","tt1016159","nm1739486","2144"
"2145","tt3619854","nm0080333","2145"
"2146","tt0100857","nm0576494","2146"
"2147","tt2256514","nm5151261","2147"
"2148","tt0204823","nm0684314","2148"
"2149","tt0268449","nm0759662","2149"
"2150","tt0068532","nm0410870","2150"
"2151","tt0154178","nm0049335","2151"
"2152","tt0154844","nm0052630","2152"
"2153","tt0115009","nm0223522","2153"
"2154","tt3309844","nm6087261","2154"
"2155","tt1266545","nm2031002","2155"
"2156","tt1047459","nm2683141","2156"
"2157","tt0045693","nm0746950","2157"
"2158","tt0477253","nm2024446","2158"
"2159","tt1744641","nm2709116","2159"
"2160","tt0083349","nm0474859","2160"
"2161","tt0115019","nm0795430","2161"
"2162","tt0075747","nm0070867","2162"
"2163","tt0080376","nm0759662","2163"
"2164","tt0290183","nm0223485","2164"
"2165","tt2033947","nm1085096","2165"
"2166","tt1573482","nm1154600","2166"
"2167","tt0131852","nm0619667","2167"
"2168","tt1895476","nm4420679","2168"
"2169","tt1579526","nm1762795","2169"
"2170","tt1245732","nm0536705","2170"
"2171","tt0105313","nm0899649","2171"
"2172","tt1646217","nm2637116","2172"
"2173","tt0225029","nm0223485","2173"
"2174","tt0326745","nm1214017","2174"
"2175","tt1190894","nm0070865","2175"
"2176","tt2560016","nm5414667","2176"
"2177","tt3255586","nm0787453","2177"
"2178","tt0187202","nm0315912","2178"
"2179","tt1170399","nm1966139","2179"
"2180","tt2187972","nm0781756","2180"
"2181","tt0105599","nm0474837","2181"
"2182","tt0362771","nm1264481","2182"
"2183","tt0063404","nm0841918","2183"
"2184","tt0268401","nm0613517","2184"
"2185","tt0410952","nm0223606","2185"
"2186","tt6941654","nm1398739","2186"
"2187","tt0251426","nm0474909","2187"
"2188","tt0090138","nm0159148","2188"
"2189","tt0395701","nm0080180","2189"
"2190","tt0307866","nm1126068","2190"
"2191","tt0112269","nm0670262","2191"
"2192","tt0352489","nm0670262","2192"
"2193","tt0231348","nm0439784","2193"
