"index","MID","CID","ID"
"1663","tt1324076","2.0","1663"
"1664","tt4354740","2.0","1664"
"1665","tt0130350","2.0","1665"
"1666","tt0227194","2.0","1666"
"1667","tt0253514","2.0","1667"
"1668","tt5219770","2.0","1668"
"1669","tt0119862","2.0","1669"
"1670","tt0268216","2.0","1670"
"1671","tt1038915","1.0","1671"
"1672","tt0254927","2.0","1672"
"1673","tt0178192","2.0","1673"
"1674","tt0359990","2.0","1674"
"1675","tt5928576","2.0","1675"
"1676","tt0316406","2.0","1676"
"1677","tt0440199","2.0","1677"
"1678","tt0315632","2.0","1678"
"1679","tt0327403","2.0","1679"
"1680","tt0366630","2.0","1680"
"1681","tt0118660","2.0","1681"
"1682","tt0810058","2.0","1682"
"1683","tt0833476","2.0","1683"
"1684","tt0069810","2.0","1684"
"1685","tt0101616","2.0","1685"
"1686","tt0435437","2.0","1686"
"1687","tt0985636","2.0","1687"
"1688","tt0102844","2.0","1688"
"1689","tt0173080","2.0","1689"
"1690","tt0059709","1.0","1690"
"1691","tt1267500","2.0","1691"
"1692","tt0066766","2.0","1692"
"1693","tt1227524","2.0","1693"
"1694","tt0107440","2.0","1694"
"1695","tt2278422","2.0","1695"
"1696","tt0948462","2.0","1696"
"1697","tt6040012","2.0","1697"
"1698","tt0348662","2.0","1698"
"1699","tt0073458","2.0","1699"
"1700","tt0059028","2.0","1700"
"1701","tt0444769","2.0","1701"
"1702","tt0071811","2.0","1702"
"1703","tt0371974","2.0","1703"
"1704","tt0148523","2.0","1704"
"1705","tt0142431","2.0","1705"
"1706","tt0330505","2.0","1706"
"1707","tt0225013","2.0","1707"
"1708","tt0082162","2.0","1708"
"1709","tt0021594","2.0","1709"
"1710","tt0328503","1.0","1710"
"1711","tt0067555","2.0","1711"
"1712","tt0444840","2.0","1712"
"1713","tt0437407","2.0","1713"
"1714","tt0120540","2.0","1714"
"1715","tt0074949","2.0","1715"
"1716","tt6180274","2.0","1716"
"1717","tt1564870","1.0","1717"
"1718","tt3359290","2.0","1718"
"1719","tt0375997","2.0","1719"
"1720","tt5756052","2.0","1720"
"1721","tt0119491","2.0","1721"
"1722","tt0266926","2.0","1722"
"1723","tt0079938","2.0","1723"
"1724","tt0287537","2.0","1724"
"1725","tt0055039","2.0","1725"
"1726","tt0057568","2.0","1726"
"1727","tt7207156","2.0","1727"
"1728","tt0176012","2.0","1728"
"1729","tt0278291","2.0","1729"
"1730","tt1869296","2.0","1730"
"1731","tt0070947","2.0","1731"
"1732","tt0819810","2.0","1732"
"1733","tt5963908","2.0","1733"
"1734","tt1002963","2.0","1734"
"1735","tt0072870","2.0","1735"
"1736","tt4643520","2.0","1736"
"1737","tt1612573","2.0","1737"
"1738","tt0234542","2.0","1738"
"1739","tt0456549","2.0","1739"
"1740","tt0444874","2.0","1740"
"1741","tt2057441","2.0","1741"
"1742","tt0250483","2.0","1742"
"1743","tt0119239","2.0","1743"
"1744","tt0079749","21.0","1744"
"1745","tt0076259","2.0","1745"
"1746","tt0143202","2.0","1746"
"1747","tt0061072","2.0","1747"
"1748","tt0065064","2.0","1748"
"1749","tt0187195","2.0","1749"
"1750","tt2857500","2.0","1750"
"1751","tt0338960","2.0","1751"
"1752","tt0099943","2.0","1752"
"1753","tt2449318","2.0","1753"
"1754","tt0098168","2.0","1754"
"1755","tt0476761","2.0","1755"
"1756","tt0218533","2.0","1756"
"1757","tt0047990","2.0","1757"
"1758","tt3398048","2.0","1758"
"1759","tt0068938","2.0","1759"
"1760","tt0240879","2.0","1760"
"1761","tt0331216","2.0","1761"
"1762","tt0230348","2.0","1762"
"1763","tt0106986","2.0","1763"
"1764","tt7291466","2.0","1764"
"1765","tt0451833","2.0","1765"
"1766","tt1578116","2.0","1766"
"1767","tt5755606","2.0","1767"
"1768","tt0289725","2.0","1768"
"1769","tt0064842","2.0","1769"
"1770","tt4960754","2.0","1770"
"1771","tt0070241","2.0","1771"
"1772","tt0067478","2.0","1772"
"1773","tt3877652","2.0","1773"
"1774","tt1309561","2.0","1774"
"1775","tt0290213","2.0","1775"
"1776","tt0135666","2.0","1776"
"1777","tt0090358","2.0","1777"
"1778","tt5343678","2.0","1778"
"1779","tt0959281","2.0","1779"
"1780","tt0101432","2.0","1780"
"1781","tt0332766","2.0","1781"
"1782","tt2437954","2.0","1782"
"1783","tt3398052","2.0","1783"
"1784","tt0065416","2.0","1784"
"1785","tt0152139","2.0","1785"
"1786","tt0247910","2.0","1786"
"1787","tt0306065","2.0","1787"
"1788","tt0345043","2.0","1788"
"1789","tt2498312","2.0","1789"
"1790","tt0108144","2.0","1790"
"1791","tt0156014","2.0","1791"
"1792","tt0252038","2.0","1792"
"1793","tt0045467","2.0","1793"
"1794","tt0843372","2.0","1794"
"1795","tt0195814","2.0","1795"
"1796","tt0080982","2.0","1796"
"1797","tt0259170","2.0","1797"
"1798","tt0387678","2.0","1798"
"1799","tt0230670","2.0","1799"
"1800","tt0149850","2.0","1800"
"1801","tt1137979","2.0","1801"
"1802","tt1455816","2.0","1802"
"1803","tt1433905","2.0","1803"
"1804","tt0107249","2.0","1804"
"1805","tt0041123","2.0","1805"
"1806","tt2708644","2.0","1806"
"1807","tt2905606","2.0","1807"
"1808","tt6941560","2.0","1808"
"1809","tt1182908","2.0","1809"
"1810","tt0117374","2.0","1810"
"1811","tt1896781","2.0","1811"
"1812","tt7723022","2.0","1812"
"1813","tt0146335","2.0","1813"
"1814","tt0234724","2.0","1814"
"1815","tt0267548","2.0","1815"
"1816","tt0301179","2.0","1816"
"1817","tt0063532","2.0","1817"
"1818","tt0155068","2.0","1818"
"1819","tt0246095","2.0","1819"
"1820","tt4396648","2.0","1820"
"1821","tt0268146","2.0","1821"
"1822","tt0265452","2.0","1822"
"1823","tt1836015","2.0","1823"
"1824","tt1438486","2.0","1824"
"1825","tt0066241","2.0","1825"
"1826","tt0077783","2.0","1826"
"1827","tt1404573","2.0","1827"
"1828","tt0270880","2.0","1828"
"1829","tt0058287","2.0","1829"
"1830","tt0068217","2.0","1830"
"1831","tt2347289","2.0","1831"
"1832","tt1971365","2.0","1832"
"1833","tt2579680","2.0","1833"
"1834","tt0052560","2.0","1834"
"1835","tt0097045","2.0","1835"
"1836","tt0456558","2.0","1836"
"1837","tt0082796","2.0","1837"
"1838","tt0139398","2.0","1838"
"1839","tt1228726","2.0","1839"
"1840","tt2063745","2.0","1840"
"1841","tt2321492","2.0","1841"
"1842","tt4219300","2.0","1842"
"1843","tt0426075","2.0","1843"
"1844","tt0338490","2.0","1844"
"1845","tt0117470","2.0","1845"
"1846","tt0480572","2.0","1846"
"1847","tt0154706","2.0","1847"
"1848","tt0068257","2.0","1848"
"1849","tt0281913","2.0","1849"
"1850","tt0112459","2.0","1850"
"1851","tt0297067","2.0","1851"
"1852","tt0289686","2.0","1852"
"1853","tt0337625","2.0","1853"
"1854","tt0443208","2.0","1854"
"1855","tt4651394","2.0","1855"
"1856","tt1179782","2.0","1856"
"1857","tt0232169","2.0","1857"
"1858","tt0416282","2.0","1858"
"1859","tt2951576","2.0","1859"
"1860","tt0319500","2.0","1860"
"1861","tt0071436","2.0","1861"
"1862","tt0087417","2.0","1862"
"1863","tt4373886","2.0","1863"
"1864","tt0451824","2.0","1864"
"1865","tt0116035","2.0","1865"
"1866","tt0363525","2.0","1866"
"1867","tt0100384","2.0","1867"
"1868","tt1964837","2.0","1868"
"1869","tt0325041","2.0","1869"
"1870","tt0364621","2.0","1870"
"1871","tt0420304","2.0","1871"
"1872","tt4365060","2.0","1872"
"1873","tt2361022","2.0","1873"
"1874","tt0371775","2.0","1874"
"1875","tt2960004","2.0","1875"
"1876","tt0178204","2.0","1876"
"1877","tt0072064","2.0","1877"
"1878","tt0079963","2.0","1878"
"1879","tt0114726","2.0","1879"
"1880","tt0079590","2.0","1880"
"1881","tt0207341","2.0","1881"
"1882","tt0090575","2.0","1882"
"1883","tt0396690","2.0","1883"
"1884","tt0067840","2.0","1884"
"1885","tt0114232","2.0","1885"
"1886","tt0907619","2.0","1886"
"1887","tt0085776","2.0","1887"
"1888","tt0488840","2.0","1888"
"1889","tt0244776","2.0","1889"
"1890","tt0306228","1.0","1890"
"1891","tt0416712","2.0","1891"
"1892","tt1191138","2.0","1892"
"1893","tt0234054","2.0","1893"
"1894","tt0953306","2.0","1894"
"1895","tt0093949","2.0","1895"
"1896","tt0112884","2.0","1896"
"1897","tt0119720","2.0","1897"
"1898","tt0340122","2.0","1898"
"1899","tt1629241","2.0","1899"
"1900","tt0187043","2.0","1900"
"1901","tt0246286","2.0","1901"
"1902","tt0046673","2.0","1902"
"1903","tt0327005","2.0","1903"
"1904","tt1127870","2.0","1904"
"1905","tt0051806","2.0","1905"
"1906","tt0833510","2.0","1906"
"1907","tt0306840","2.0","1907"
"1908","tt0157460","2.0","1908"
"1909","tt1606253","2.0","1909"
"1910","tt0481241","2.0","1910"
"1911","tt2903778","2.0","1911"
"1912","tt0254972","2.0","1912"
"1913","tt0264210","2.0","1913"
"1914","tt0103689","2.0","1914"
"1915","tt0282268","2.0","1915"
"1916","tt0459293","2.0","1916"
"1917","tt0158107","2.0","1917"
"1918","tt0056850","2.0","1918"
"1919","tt0347167","2.0","1919"
"1920","tt0363409","2.0","1920"
"1921","tt0137455","2.0","1921"
"1922","tt0214931","2.0","1922"
"1923","tt0313743","2.0","1923"
"1924","tt0075632","2.0","1924"
"1925","tt0091258","2.0","1925"
"1926","tt0261243","2.0","1926"
"1927","tt0106205","2.0","1927"
"1928","tt0261545","2.0","1928"
"1929","tt0185335","2.0","1929"
"1930","tt0254354","2.0","1930"
"1931","tt0210920","2.0","1931"
"1932","tt0214751","2.0","1932"
"1933","tt0177489","2.0","1933"
"1934","tt0096922","2.0","1934"
"1935","tt2401719","2.0","1935"
"1936","tt2633826","2.0","1936"
"1937","tt0255289","2.0","1937"
"1938","tt0089552","2.0","1938"
"1939","tt0244794","2.0","1939"
"1940","tt0106206","2.0","1940"
"1941","tt0248216","2.0","1941"
"1942","tt7335176","2.0","1942"
"1943","tt4916048","2.0","1943"
"1944","tt0048392","2.0","1944"
"1945","tt0246433","2.0","1945"
"1946","tt0379818","2.0","1946"
"1947","tt0101284","2.0","1947"
"1948","tt0155227","2.0","1948"
"1949","tt1579806","2.0","1949"
"1950","tt0051747","2.0","1950"
"1951","tt1137434","2.0","1951"
"1952","tt2777548","2.0","1952"
"1953","tt3334348","2.0","1953"
"1954","tt1709731","2.0","1954"
"1955","tt0275363","2.0","1955"
"1956","tt1725803","2.0","1956"
"1957","tt1397492","2.0","1957"
"1958","tt1722425","2.0","1958"
"1959","tt0274944","2.0","1959"
"1960","tt0237022","2.0","1960"
"1961","tt1252488","2.0","1961"
"1962","tt2679480","1.0","1962"
"1963","tt0373972","2.0","1963"
"1964","tt0438981","2.0","1964"
"1965","tt0362213","2.0","1965"
"1966","tt1388903","2.0","1966"
"1967","tt0118673","2.0","1967"
"1968","tt0095198","2.0","1968"
"1969","tt1201557","2.0","1969"
"1970","tt5326230","2.0","1970"
"1971","tt0358992","2.0","1971"
"1972","tt2706264","2.0","1972"
"1973","tt0814082","2.0","1973"
"1974","tt0276628","2.0","1974"
"1975","tt0286620","2.0","1975"
"1976","tt0337650","2.0","1976"
"1977","tt0053999","2.0","1977"
"1978","tt0080514","2.0","1978"
"1979","tt4944434","2.0","1979"
"1980","tt0256692","2.0","1980"
"1981","tt0415003","2.0","1981"
"1982","tt0076696","2.0","1982"
"1983","tt0079236","2.0","1983"
"1984","tt0377738","2.0","1984"
"1985","tt2387495","2.0","1985"
"1986","tt0157540","2.0","1986"
"1987","tt0172163","2.0","1987"
"1988","tt0200435","2.0","1988"
"1989","tt1085806","2.0","1989"
"1990","tt0064915","2.0","1990"
"1991","tt0045506","2.0","1991"
"1992","tt0104927","2.0","1992"
"1993","tt2317135","2.0","1993"
"1994","tt0831840","2.0","1994"
"1995","tt0246809","2.0","1995"
"1996","tt0366880","2.0","1996"
"1997","tt0073391","2.0","1997"
"1998","tt0267928","2.0","1998"
"1999","tt0769499","2.0","1999"
"2000","tt2188749","2.0","2000"
"2001","tt0116690","2.0","2001"
"2002","tt3640942","2.0","2002"
"2003","tt0995035","2.0","2003"
"2004","tt0157556","2.0","2004"
"2005","tt4453214","2.0","2005"
"2006","tt0117436","2.0","2006"
"2007","tt1596723","2.0","2007"
"2008","tt0087474","2.0","2008"
"2009","tt0436451","2.0","2009"
"2010","tt0390667","2.0","2010"
"2011","tt2137064","2.0","2011"
"2012","tt0097466","2.0","2012"
"2013","tt3477214","2.0","2013"
"2014","tt0414713","2.0","2014"
"2015","tt4197476","2.0","2015"
"2016","tt0453201","2.0","2016"
"2017","tt0449306","2.0","2017"
"2018","tt0233147","2.0","2018"
"2019","tt0187109","2.0","2019"
"2020","tt0377340","2.0","2020"
"2021","tt5467702","2.0","2021"
"2022","tt0811613","2.0","2022"
"2023","tt0331851","2.0","2023"
"2024","tt0405024","2.0","2024"
"2025","tt1877691","2.0","2025"
"2026","tt1279105","2.0","2026"
"2027","tt0475627","2.0","2027"
"2028","tt3138602","2.0","2028"
"2029","tt0897413","2.0","2029"
"2030","tt0108256","2.0","2030"
"2031","tt0053985","2.0","2031"
"2032","tt0040067","2.0","2032"
"2033","tt0118931","2.0","2033"
"2034","tt0476805","2.0","2034"
"2035","tt0112359","2.0","2035"
"2036","tt1221142","2.0","2036"
"2037","tt0385982","2.0","2037"
"2038","tt0044318","2.0","2038"
"2039","tt0244590","2.0","2039"
"2040","tt0321494","0.0","2040"
"2041","tt0074858","2.0","2041"
"2042","tt0058270","2.0","2042"
"2043","tt0099076","2.0","2043"
"2044","tt0280465","2.0","2044"
"2045","tt0077792","2.0","2045"
"2046","tt0051117","2.0","2046"
"2047","tt6467380","2.0","2047"
"2048","tt3465488","2.0","2048"
"2049","tt0158213","2.0","2049"
"2050","tt0814014","2.0","2050"
"2051","tt0104645","2.0","2051"
"2052","tt0430589","2.0","2052"
"2053","tt1740662","2.0","2053"
"2054","tt0255401","2.0","2054"
"2055","tt0096139","2.0","2055"
"2056","tt0438894","2.0","2056"
"2057","tt0057120","2.0","2057"
"2058","tt0044769","2.0","2058"
"2059","tt0060145","2.0","2059"
"2060","tt3129282","2.0","2060"
"2061","tt2612924","2.0","2061"
"2062","tt1373098","14.0","2062"
"2063","tt0047561","2.0","2063"
"2064","tt0050132","2.0","2064"
"2065","tt0187193","2.0","2065"
"2066","tt0286478","2.0","2066"
"2067","tt0357710","2.0","2067"
"2068","tt2418644","22.0","2068"
"2069","tt0381408","2.0","2069"
"2070","tt0080901","2.0","2070"
"2071","tt0078204","2.0","2071"
"2072","tt0211634","2.0","2072"
"2073","tt0213544","2.0","2073"
"2074","tt3720634","2.0","2074"
"2075","tt0097609","2.0","2075"
"2076","tt0352830","2.0","2076"
"2077","tt0215859","2.0","2077"
"2078","tt0290685","2.0","2078"
"2079","tt0267845","2.0","2079"
"2080","tt0100092","2.0","2080"
"2081","tt2438764","2.0","2081"
"2082","tt0271397","2.0","2082"
"2083","tt0251143","2.0","2083"
"2084","tt0154531","2.0","2084"
"2085","tt0376182","2.0","2085"
"2086","tt1471247","2.0","2086"
"2087","tt0274019","2.0","2087"
"2088","tt0273535","2.0","2088"
"2089","tt0044392","2.0","2089"
"2090","tt0476861","2.0","2090"
"2091","tt0225961","2.0","2091"
"2092","tt0053980","2.0","2092"
"2093","tt2190820","2.0","2093"
"2094","tt0118546","2.0","2094"
"2095","tt0158587","2.0","2095"
"2096","tt4228400","2.0","2096"
"2097","tt0084385","2.0","2097"
"2098","tt0449228","2.0","2098"
"2099","tt2976172","2.0","2099"
"2100","tt0078418","2.0","2100"
"2101","tt0154183","2.0","2101"
"2102","tt0476819","2.0","2102"
"2103","tt1334437","2.0","2103"
"2104","tt0146266","2.0","2104"
"2105","tt0097784","2.0","2105"
"2106","tt0282275","2.0","2106"
"2107","tt0359750","2.0","2107"
"2108","tt0320100","2.0","2108"
"2109","tt1202344","2.0","2109"
"2110","tt0337585","1.0","2110"
"2111","tt0286705","2.0","2111"
"2112","tt0158294","2.0","2112"
"2113","tt0470521","2.0","2113"
"2114","tt1194608","2.0","2114"
"2115","tt0148692","2.0","2115"
"2116","tt0239452","2.0","2116"
"2117","tt0280968","2.0","2117"
"2118","tt0073627","21.0","2118"
"2119","tt0418096","2.0","2119"
"2120","tt0115616","2.0","2120"
"2121","tt0073569","2.0","2121"
"2122","tt0149814","2.0","2122"
"2123","tt0246740","2.0","2123"
"2124","tt0368580","2.0","2124"
"2125","tt0847889","","2125"
"2126","tt0062640","2.0","2126"
"2127","tt7282370","2.0","2127"
"2128","tt0152720","2.0","2128"
"2129","tt0206554","2.0","2129"
"2130","tt0286910","2.0","2130"
"2131","tt1363363","2.0","2131"
"2132","tt5933706","2.0","2132"
"2133","tt0896968","2.0","2133"
"2134","tt5068892","2.0","2134"
"2135","tt1221133","2.0","2135"
"2136","tt6545212","2.0","2136"
"2137","tt1663647","2.0","2137"
"2138","tt6041458","2.0","2138"
"2139","tt2362778","2.0","2139"
"2140","tt0116407","2.0","2140"
"2141","tt0348258","2.0","2141"
"2142","tt0476729","2.0","2142"
"2143","tt0411815","2.0","2143"
"2144","tt1016159","2.0","2144"
"2145","tt3619854","2.0","2145"
"2146","tt0100857","2.0","2146"
"2147","tt2256514","2.0","2147"
"2148","tt0204823","2.0","2148"
"2149","tt0268449","2.0","2149"
"2150","tt0068532","2.0","2150"
"2151","tt0154178","2.0","2151"
"2152","tt0154844","2.0","2152"
"2153","tt0115009","2.0","2153"
"2154","tt3309844","2.0","2154"
"2155","tt1266545","2.0","2155"
"2156","tt1047459","2.0","2156"
"2157","tt0045693","2.0","2157"
"2158","tt0477253","2.0","2158"
"2159","tt1744641","2.0","2159"
"2160","tt0083349","2.0","2160"
"2161","tt0115019","2.0","2161"
"2162","tt0075747","2.0","2162"
"2163","tt0080376","2.0","2163"
"2164","tt0290183","2.0","2164"
"2165","tt2033947","2.0","2165"
"2166","tt1573482","2.0","2166"
"2167","tt0131852","2.0","2167"
"2168","tt1895476","2.0","2168"
"2169","tt1579526","2.0","2169"
"2170","tt1245732","2.0","2170"
"2171","tt0105313","2.0","2171"
"2172","tt1646217","2.0","2172"
"2173","tt0225029","2.0","2173"
"2174","tt0326745","2.0","2174"
"2175","tt1190894","2.0","2175"
"2176","tt2560016","2.0","2176"
"2177","tt3255586","2.0","2177"
"2178","tt0187202","2.0","2178"
"2179","tt1170399","2.0","2179"
"2180","tt2187972","2.0","2180"
"2181","tt0105599","2.0","2181"
"2182","tt0362771","2.0","2182"
"2183","tt0063404","2.0","2183"
"2184","tt0268401","2.0","2184"
"2185","tt0410952","2.0","2185"
"2186","tt6941654","2.0","2186"
"2187","tt0251426","2.0","2187"
"2188","tt0090138","2.0","2188"
"2189","tt0395701","2.0","2189"
"2190","tt0307866","2.0","2190"
"2191","tt0112269","2.0","2191"
"2192","tt0352489","2.0","2192"
"2193","tt0231348","2.0","2193"
"2194","tt1608768","2.0","2194"
"2195","tt4513812","2.0","2195"
"2196","tt0244409","2.0","2196"
"2197","tt0260066","2.0","2197"
"2198","tt0357926","2.0","2198"
"2199","tt0366616","2.0","2199"
"2200","tt0120117","2.0","2200"
"2201","tt2998196","2.0","2201"
"2202","tt0446889","2.0","2202"
"2203","tt1579748","2.0","2203"
"2204","tt0845492","2.0","2204"
"2205","tt0414040","2.0","2205"
"2206","tt0442764","2.0","2206"
"2207","tt0439714","2.0","2207"
"2208","tt0119427","2.0","2208"
"2209","tt4545630","2.0","2209"
"2210","tt0061916","0.0","2210"
"2211","tt0067668","2.0","2211"
"2212","tt0062897","2.0","2212"
"2213","tt0244443","2.0","2213"
"2214","tt1178657","2.0","2214"
"2215","tt0292606","2.0","2215"
"2216","tt0230991","2.0","2216"
"2217","tt0449447","2.0","2217"
"2218","tt3483596","2.0","2218"
"2219","tt1669648","2.0","2219"
"2220","tt0362798","2.0","2220"
"2221","tt1368453","2.0","2221"
"2222","tt0454481","2.0","2222"
"2223","tt5359624","2.0","2223"
"2224","tt0104548","2.0","2224"
"2225","tt0995840","2.0","2225"
"2226","tt1189006","2.0","2226"
"2227","tt0080653","2.0","2227"
"2228","tt5439424","2.0","2228"
"2229","tt0170704","0.0","2229"
"2230","tt1234250","2.0","2230"
"2231","tt0301250","2.0","2231"
"2232","tt0044761","2.0","2232"
"2233","tt0366761","2.0","2233"
"2234","tt0077226","2.0","2234"
"2235","tt0368233","2.0","2235"
"2236","tt0262714","2.0","2236"
"2237","tt0044527","2.0","2237"
"2238","tt0178195","2.0","2238"
"2239","tt0317699","2.0","2239"
"2240","tt0377131","2.0","2240"
"2241","tt2356959","2.0","2241"
"2242","tt0457940","2.0","2242"
"2243","tt0207415","2.0","2243"
"2244","tt1612611","2.0","2244"
"2245","tt1176911","2.0","2245"
"2246","tt0119721","2.0","2246"
"2247","tt0444913","2.0","2247"
"2248","tt0284083","2.0","2248"
"2249","tt2193145","2.0","2249"
"2250","tt0475735","2.0","2250"
"2251","tt0109391","2.0","2251"
"2252","tt0469027","2.0","2252"
"2253","tt0290258","2.0","2253"
"2254","tt0449389","2.0","2254"
"2255","tt1083447","2.0","2255"
"2256","tt5130348","2.0","2256"
"2257","tt0814295","2.0","2257"
"2258","tt0885398","2.0","2258"
"2259","tt0216067","2.0","2259"
"2260","tt0046703","2.0","2260"
"2261","tt1176960","2.0","2261"
"2262","tt0082594","2.0","2262"
"2263","tt0310254","2.0","2263"
"2264","tt5780570","2.0","2264"
"2265","tt0079584","2.0","2265"
"2266","tt0056052","2.0","2266"
"2267","tt1656171","2.0","2267"
"2268","tt0077596","2.0","2268"
"2269","tt0275608","2.0","2269"
"2270","tt0435390","2.0","2270"
"2271","tt3826186","2.0","2271"
"2272","tt0071730","2.0","2272"
"2273","tt0158845","2.0","2273"
"2274","tt0283005","2.0","2274"
"2275","tt0158074","2.0","2275"
"2276","tt0779768","2.0","2276"
"2277","tt2198101","2.0","2277"
"2278","tt0158092","2.0","2278"
"2279","tt1980970","2.0","2279"
"2280","tt1582637","2.0","2280"
"2281","tt0845535","2.0","2281"
"2282","tt0232734","2.0","2282"
"2283","tt0215902","2.0","2283"
"2284","tt0121232","2.0","2284"
"2285","tt0168516","2.0","2285"
"2286","tt0246729","2.0","2286"
"2287","tt0896934","2.0","2287"
"2288","tt0058759","2.0","2288"
"2289","tt0080343","2.0","2289"
"2290","tt0216019","2.0","2290"
"2291","tt0324217","2.0","2291"
"2292","tt2224254","2.0","2292"
"2293","tt0300980","2.0","2293"
"2294","tt1340778","2.0","2294"
"2295","tt0816657","2.0","2295"
"2296","tt0392950","2.0","2296"
"2297","tt0093293","2.0","2297"
"2298","tt0086170","2.0","2298"
"2299","tt0150251","2.0","2299"
"2300","tt0497573","2.0","2300"
"2301","tt0252277","2.0","2301"
"2302","tt1537032","2.0","2302"
"2303","tt0206067","2.0","2303"
"2304","tt4707940","2.0","2304"
"2305","tt0397551","1.0","2305"
"2306","tt2261829","5.0","2306"
"2307","tt1314367","2.0","2307"
"2308","tt2402131","2.0","2308"
"2309","tt0070097","2.0","2309"
"2310","tt0264415","2.0","2310"
"2311","tt0140784","2.0","2311"
"2312","tt0089959","2.0","2312"
"2313","tt0348521","2.0","2313"
"2314","tt0072026","2.0","2314"
"2315","tt0053629","2.0","2315"
"2316","tt3777164","2.0","2316"
"2317","tt2400377","2.0","2317"
"2318","tt0304204","2.0","2318"
"2319","tt0186871","2.0","2319"
"2320","tt0286907","2.0","2320"
"2321","tt0069711","2.0","2321"
"2322","tt0947037","2.0","2322"
"2323","tt0367921","2.0","2323"
"2324","tt0099651","2.0","2324"
"2325","tt4272420","2.0","2325"
"2326","tt0111308","2.0","2326"
"2327","tt0214178","2.0","2327"
"2328","tt0156663","2.0","2328"
"2329","tt0141135","2.0","2329"
"2330","tt1575640","2.0","2330"
"2331","tt0359135","2.0","2331"
"2332","tt0215196","2.0","2332"
"2333","tt0221982","2.0","2333"
"2334","tt1740092","6.0","2334"
"2335","tt0156641","2.0","2335"
"2336","tt1633212","2.0","2336"
"2337","tt4010306","2.0","2337"
"2338","tt0489560","2.0","2338"
"2339","tt0395453","2.0","2339"
"2340","tt1238735","2.0","2340"
"2341","tt0172534","2.0","2341"
"2342","tt0137958","2.0","2342"
"2343","tt0154591","2.0","2343"
"2344","tt0099080","2.0","2344"
"2345","tt0070935","2.0","2345"
"2346","tt1753640","2.0","2346"
"2347","tt4857886","2.0","2347"
"2348","tt0270321","2.0","2348"
"2349","tt0374848","2.0","2349"
"2350","tt0097640","2.0","2350"
"2351","tt0074503","2.0","2351"
"2352","tt0156585","2.0","2352"
"2353","tt0156258","2.0","2353"
"2354","tt0449189","2.0","2354"
"2355","tt0845529","2.0","2355"
"2356","tt0391274","2.0","2356"
"2357","tt1577050","2.0","2357"
"2358","tt0984122","2.0","2358"
"2359","tt0220596","2.0","2359"
"2360","tt0315319","2.0","2360"
"2361","tt2236494","2.0","2361"
"2362","tt0156256","2.0","2362"
"2363","tt1696191","2.0","2363"
"2364","tt0364530","2.0","2364"
"2365","tt0102706","2.0","2365"
"2366","tt0444915","2.0","2366"
"2367","tt1437367","2.0","2367"
"2368","tt0298606","2.0","2368"
"2369","tt1363125","2.0","2369"
"2370","tt0449159","2.0","2370"
"2371","tt0097264","2.0","2371"
"2372","tt1454461","2.0","2372"
"2373","tt2100543","2.0","2373"
"2374","tt0151156","2.0","2374"
"2375","tt0215900","2.0","2375"
"2376","tt1172587","2.0","2376"
"2377","tt0110280","2.0","2377"
"2378","tt0097812","2.0","2378"
"2379","tt4610308","2.0","2379"
"2380","tt0046427","1.0","2380"
"2381","tt1095421","16.0","2381"
"2382","tt0215245","2.0","2382"
"2383","tt0298078","2.0","2383"
"2384","tt0063540","2.0","2384"
"2385","tt1169841","2.0","2385"
"2386","tt0290179","2.0","2386"
"2387","tt1659205","2.0","2387"
"2388","tt1738293","2.0","2388"
"2389","tt0126234","2.0","2389"
"2390","tt3431714","2.0","2390"
"2391","tt0470398","2.0","2391"
"2392","tt0245494","2.0","2392"
"2393","tt0300160","2.0","2393"
"2394","tt0148353","2.0","2394"
"2395","tt1206283","2.0","2395"
"2396","tt0165610","2.0","2396"
"2397","tt0281656","2.0","2397"
"2398","tt0095300","2.0","2398"
"2399","tt1170411","2.0","2399"
"2400","tt0076177","2.0","2400"
"2401","tt0447301","1.0","2401"
"2402","tt0137349","2.0","2402"
"2403","tt2365873","2.0","2403"
"2404","tt1772332","2.0","2404"
"2405","tt0286503","2.0","2405"
"2406","tt0067421","2.0","2406"
"2407","tt0376158","2.0","2407"
"2408","tt0158579","2.0","2408"
"2409","tt0246254","2.0","2409"
"2410","tt0454391","2.0","2410"
"2411","tt0206238","2.0","2411"
"2412","tt1242843","2.0","2412"
"2413","tt0814012","2.0","2413"
"2414","tt2191641","2.0","2414"
"2415","tt0485466","2.0","2415"
"2416","tt0081968","2.0","2416"
"2417","tt0154390","2.0","2417"
"2418","tt0272607","2.0","2418"
"2419","tt0070637","2.0","2419"
"2420","tt0079386","2.0","2420"
"2421","tt0338477","2.0","2421"
"2422","tt0437182","2.0","2422"
"2423","tt0087886","2.0","2423"
"2424","tt0497620","2.0","2424"
"2425","tt0239244","2.0","2425"
"2426","tt0193246","2.0","2426"
"2427","tt0093263","2.0","2427"
"2428","tt1287847","2.0","2428"
"2429","tt0085138","2.0","2429"
"2430","tt2339549","2.0","2430"
"2431","tt0089382","2.0","2431"
"2432","tt3095238","23.0","2432"
"2433","tt0172646","2.0","2433"
"2434","tt0458017","2.0","2434"
"2435","tt0102201","2.0","2435"
"2436","tt1538210","2.0","2436"
"2437","tt0206240","2.0","2437"
"2438","tt2175671","2.0","2438"
"2439","tt0409724","2.0","2439"
