"index","MID","LID","ID"
"1780","tt0101432","","1780"
"1781","tt0332766","34.0","1781"
"1782","tt2437954","","1782"
"1783","tt3398052","","1783"
"1784","tt0065416","135.0","1784"
"1785","tt0152139","112.0","1785"
"1786","tt0247910","34.0","1786"
"1787","tt0306065","7.0","1787"
"1788","tt0345043","65.0","1788"
"1789","tt2498312","423.0","1789"
"1790","tt0108144","34.0","1790"
"1791","tt0156014","","1791"
"1792","tt0252038","","1792"
"1793","tt0045467","297.0","1793"
"1794","tt0843372","45.0","1794"
"1795","tt0195814","180.0","1795"
"1796","tt0080982","7.0","1796"
"1797","tt0259170","164.0","1797"
"1798","tt0387678","424.0","1798"
"1799","tt0230670","","1799"
"1800","tt0149850","","1800"
"1801","tt1137979","","1801"
"1802","tt1455816","","1802"
"1803","tt1433905","124.0","1803"
"1804","tt0107249","7.0","1804"
"1805","tt0041123","398.0","1805"
"1806","tt2708644","1.0","1806"
"1807","tt2905606","","1807"
"1808","tt6941560","","1808"
"1809","tt1182908","34.0","1809"
"1810","tt0117374","164.0","1810"
"1811","tt1896781","","1811"
"1812","tt7723022","","1812"
"1813","tt0146335","383.0","1813"
"1814","tt0234724","","1814"
"1815","tt0267548","","1815"
"1816","tt0301179","","1816"
"1817","tt0063532","","1817"
"1818","tt0155068","","1818"
"1819","tt0246095","","1819"
"1820","tt4396648","","1820"
"1821","tt0268146","","1821"
"1822","tt0265452","","1822"
"1823","tt1836015","","1823"
"1824","tt1438486","","1824"
"1825","tt0066241","71.0","1825"
"1826","tt0077783","","1826"
"1827","tt1404573","","1827"
"1828","tt0270880","","1828"
"1829","tt0058287","425.0","1829"
"1830","tt0068217","","1830"
"1831","tt2347289","44.0","1831"
"1832","tt1971365","","1832"
"1833","tt2579680","7.0","1833"
"1834","tt0052560","","1834"
"1835","tt0097045","7.0","1835"
"1836","tt0456558","44.0","1836"
"1837","tt0082796","","1837"
"1838","tt0139398","252.0","1838"
"1839","tt1228726","","1839"
"1840","tt2063745","426.0","1840"
"1841","tt2321492","","1841"
"1842","tt4219300","","1842"
"1843","tt0426075","44.0","1843"
"1844","tt0338490","180.0","1844"
"1845","tt0117470","","1845"
"1846","tt0480572","427.0","1846"
"1847","tt0154706","297.0","1847"
"1848","tt0068257","","1848"
"1849","tt0281913","","1849"
"1850","tt0112459","34.0","1850"
"1851","tt0297067","","1851"
"1852","tt0289686","","1852"
"1853","tt0337625","","1853"
"1854","tt0443208","428.0","1854"
"1855","tt4651394","44.0","1855"
"1856","tt1179782","","1856"
"1857","tt0232169","7.0","1857"
"1858","tt0416282","367.0","1858"
"1859","tt2951576","44.0","1859"
"1860","tt0319500","","1860"
"1861","tt0071436","","1861"
"1862","tt0087417","","1862"
"1863","tt4373886","","1863"
"1864","tt0451824","","1864"
"1865","tt0116035","34.0","1865"
"1866","tt0363525","429.0","1866"
"1867","tt0100384","","1867"
"1868","tt1964837","","1868"
"1869","tt0325041","","1869"
"1870","tt0364621","","1870"
"1871","tt0420304","","1871"
"1872","tt4365060","","1872"
"1873","tt2361022","34.0","1873"
"1874","tt0371775","7.0","1874"
"1875","tt2960004","","1875"
"1876","tt0178204","","1876"
"1877","tt0072064","","1877"
"1878","tt0079963","","1878"
"1879","tt0114726","","1879"
"1880","tt0079590","","1880"
"1881","tt0207341","7.0","1881"
"1882","tt0090575","","1882"
"1883","tt0396690","","1883"
"1884","tt0067840","","1884"
"1885","tt0114232","","1885"
"1886","tt0907619","","1886"
"1887","tt0085776","","1887"
"1888","tt0488840","430.0","1888"
"1889","tt0244776","","1889"
"1890","tt0306228","431.0","1890"
"1891","tt0416712","432.0","1891"
"1892","tt1191138","65.0","1892"
"1893","tt0234054","44.0","1893"
"1894","tt0953306","61.0","1894"
"1895","tt0093949","","1895"
"1896","tt0112884","180.0","1896"
"1897","tt0119720","433.0","1897"
"1898","tt0340122","","1898"
"1899","tt1629241","277.0","1899"
"1900","tt0187043","219.0","1900"
"1901","tt0246286","434.0","1901"
"1902","tt0046673","435.0","1902"
"1903","tt0327005","","1903"
"1904","tt1127870","","1904"
"1905","tt0051806","7.0","1905"
"1906","tt0833510","","1906"
"1907","tt0306840","","1907"
"1908","tt0157460","","1908"
"1909","tt1606253","","1909"
"1910","tt0481241","","1910"
"1911","tt2903778","436.0","1911"
"1912","tt0254972","","1912"
"1913","tt0264210","34.0","1913"
"1914","tt0103689","414.0","1914"
"1915","tt0282268","277.0","1915"
"1916","tt0459293","367.0","1916"
"1917","tt0158107","","1917"
"1918","tt0056850","236.0","1918"
"1919","tt0347167","22.0","1919"
"1920","tt0363409","44.0","1920"
"1921","tt0137455","236.0","1921"
"1922","tt0214931","437.0","1922"
"1923","tt0313743","","1923"
"1924","tt0075632","","1924"
"1925","tt0091258","7.0","1925"
"1926","tt0261243","","1926"
"1927","tt0106205","","1927"
"1928","tt0261545","438.0","1928"
"1929","tt0185335","179.0","1929"
"1930","tt0254354","","1930"
"1931","tt0210920","109.0","1931"
"1932","tt0214751","","1932"
"1933","tt0177489","7.0","1933"
"1934","tt0096922","34.0","1934"
"1935","tt2401719","439.0","1935"
"1936","tt2633826","7.0","1936"
"1937","tt0255289","","1937"
"1938","tt0089552","219.0","1938"
"1939","tt0244794","440.0","1939"
"1940","tt0106206","","1940"
"1941","tt0248216","7.0","1941"
"1942","tt7335176","","1942"
"1943","tt4916048","","1943"
"1944","tt0048392","111.0","1944"
"1945","tt0246433","","1945"
"1946","tt0379818","71.0","1946"
"1947","tt0101284","441.0","1947"
"1948","tt0155227","","1948"
"1949","tt1579806","","1949"
"1950","tt0051747","442.0","1950"
"1951","tt1137434","","1951"
"1952","tt2777548","16.0","1952"
"1953","tt3334348","127.0","1953"
"1954","tt1709731","421.0","1954"
"1955","tt0275363","","1955"
"1956","tt1725803","","1956"
"1957","tt1397492","","1957"
"1958","tt1722425","","1958"
"1959","tt0274944","111.0","1959"
"1960","tt0237022","","1960"
"1961","tt1252488","","1961"
"1962","tt2679480","44.0","1962"
"1963","tt0373972","","1963"
"1964","tt0438981","127.0","1964"
"1965","tt0362213","443.0","1965"
"1966","tt1388903","228.0","1966"
"1967","tt0118673","74.0","1967"
"1968","tt0095198","","1968"
"1969","tt1201557","","1969"
"1970","tt5326230","444.0","1970"
"1971","tt0358992","","1971"
"1972","tt2706264","","1972"
"1973","tt0814082","","1973"
"1974","tt0276628","282.0","1974"
"1975","tt0286620","212.0","1975"
"1976","tt0337650","7.0","1976"
"1977","tt0053999","","1977"
"1978","tt0080514","","1978"
"1979","tt4944434","","1979"
"1980","tt0256692","137.0","1980"
"1981","tt0415003","","1981"
"1982","tt0076696","445.0","1982"
"1983","tt0079236","110.0","1983"
"1984","tt0377738","371.0","1984"
"1985","tt2387495","","1985"
"1986","tt0157540","219.0","1986"
"1987","tt0172163","34.0","1987"
"1988","tt0200435","239.0","1988"
"1989","tt1085806","44.0","1989"
"1990","tt0064915","","1990"
"1991","tt0045506","446.0","1991"
"1992","tt0104927","65.0","1992"
"1993","tt2317135","115.0","1993"
"1994","tt0831840","","1994"
"1995","tt0246809","","1995"
"1996","tt0366880","","1996"
"1997","tt0073391","236.0","1997"
"1998","tt0267928","7.0","1998"
"1999","tt0769499","","1999"
"2000","tt2188749","","2000"
"2001","tt0116690","7.0","2001"
"2002","tt3640942","7.0","2002"
"2003","tt0995035","","2003"
"2004","tt0157556","447.0","2004"
"2005","tt4453214","7.0","2005"
"2006","tt0117436","","2006"
"2007","tt1596723","","2007"
"2008","tt0087474","","2008"
"2009","tt0436451","448.0","2009"
"2010","tt0390667","","2010"
"2011","tt2137064","7.0","2011"
"2012","tt0097466","","2012"
"2013","tt3477214","","2013"
"2014","tt0414713","74.0","2014"
"2015","tt4197476","","2015"
"2016","tt0453201","306.0","2016"
"2017","tt0449306","449.0","2017"
"2018","tt0233147","311.0","2018"
"2019","tt0187109","","2019"
"2020","tt0377340","7.0","2020"
"2021","tt5467702","421.0","2021"
"2022","tt0811613","44.0","2022"
"2023","tt0331851","","2023"
"2024","tt0405024","433.0","2024"
"2025","tt1877691","450.0","2025"
"2026","tt1279105","7.0","2026"
"2027","tt0475627","65.0","2027"
"2028","tt3138602","216.0","2028"
"2029","tt0897413","","2029"
"2030","tt0108256","","2030"
"2031","tt0053985","","2031"
"2032","tt0040067","","2032"
"2033","tt0118931","334.0","2033"
"2034","tt0476805","","2034"
"2035","tt0112359","7.0","2035"
"2036","tt1221142","44.0","2036"
"2037","tt0385982","","2037"
"2038","tt0044318","398.0","2038"
"2039","tt0244590","","2039"
"2040","tt0321494","","2040"
"2041","tt0074858","","2041"
"2042","tt0058270","","2042"
"2043","tt0099076","212.0","2043"
"2044","tt0280465","","2044"
"2045","tt0077792","44.0","2045"
"2046","tt0051117","212.0","2046"
"2047","tt6467380","","2047"
"2048","tt3465488","16.0","2048"
"2049","tt0158213","7.0","2049"
"2050","tt0814014","451.0","2050"
"2051","tt0104645","452.0","2051"
"2052","tt0430589","7.0","2052"
"2053","tt1740662","","2053"
"2054","tt0255401","","2054"
"2055","tt0096139","","2055"
"2056","tt0438894","127.0","2056"
"2057","tt0057120","","2057"
"2058","tt0044769","","2058"
"2059","tt0060145","383.0","2059"
"2060","tt3129282","25.0","2060"
"2061","tt2612924","81.0","2061"
"2062","tt1373098","","2062"
"2063","tt0047561","175.0","2063"
"2064","tt0050132","236.0","2064"
"2065","tt0187193","","2065"
"2066","tt0286478","212.0","2066"
"2067","tt0357710","7.0","2067"
"2068","tt2418644","453.0","2068"
"2069","tt0381408","127.0","2069"
"2070","tt0080901","454.0","2070"
"2071","tt0078204","297.0","2071"
"2072","tt0211634","430.0","2072"
"2073","tt0213544","252.0","2073"
"2074","tt3720634","44.0","2074"
"2075","tt0097609","","2075"
"2076","tt0352830","","2076"
"2077","tt0215859","297.0","2077"
"2078","tt0290685","7.0","2078"
"2079","tt0267845","","2079"
"2080","tt0100092","","2080"
"2081","tt2438764","44.0","2081"
"2082","tt0271397","297.0","2082"
"2083","tt0251143","","2083"
"2084","tt0154531","","2084"
"2085","tt0376182","7.0","2085"
"2086","tt1471247","","2086"
"2087","tt0274019","","2087"
"2088","tt0273535","","2088"
"2089","tt0044392","","2089"
"2090","tt0476861","","2090"
"2091","tt0225961","111.0","2091"
"2092","tt0053980","277.0","2092"
"2093","tt2190820","44.0","2093"
"2094","tt0118546","","2094"
"2095","tt0158587","","2095"
"2096","tt4228400","","2096"
"2097","tt0084385","","2097"
"2098","tt0449228","218.0","2098"
"2099","tt2976172","115.0","2099"
"2100","tt0078418","455.0","2100"
"2101","tt0154183","","2101"
"2102","tt0476819","","2102"
"2103","tt1334437","","2103"
"2104","tt0146266","175.0","2104"
"2105","tt0097784","","2105"
"2106","tt0282275","7.0","2106"
"2107","tt0359750","239.0","2107"
"2108","tt0320100","252.0","2108"
"2109","tt1202344","","2109"
"2110","tt0337585","1.0","2110"
"2111","tt0286705","456.0","2111"
"2112","tt0158294","259.0","2112"
"2113","tt0470521","218.0","2113"
"2114","tt1194608","","2114"
"2115","tt0148692","212.0","2115"
"2116","tt0239452","332.0","2116"
"2117","tt0280968","","2117"
"2118","tt0073627","","2118"
"2119","tt0418096","","2119"
"2120","tt0115616","34.0","2120"
"2121","tt0073569","111.0","2121"
"2122","tt0149814","219.0","2122"
"2123","tt0246740","111.0","2123"
"2124","tt0368580","457.0","2124"
"2125","tt0847889","","2125"
"2126","tt0062640","","2126"
"2127","tt7282370","220.0","2127"
"2128","tt0152720","","2128"
"2129","tt0206554","236.0","2129"
"2130","tt0286910","7.0","2130"
"2131","tt1363363","218.0","2131"
"2132","tt5933706","","2132"
"2133","tt0896968","","2133"
"2134","tt5068892","","2134"
"2135","tt1221133","","2135"
"2136","tt6545212","","2136"
"2137","tt1663647","","2137"
"2138","tt6041458","","2138"
"2139","tt2362778","","2139"
"2140","tt0116407","34.0","2140"
"2141","tt0348258","","2141"
"2142","tt0476729","","2142"
"2143","tt0411815","179.0","2143"
"2144","tt1016159","44.0","2144"
"2145","tt3619854","","2145"
"2146","tt0100857","","2146"
"2147","tt2256514","","2147"
"2148","tt0204823","","2148"
"2149","tt0268449","259.0","2149"
"2150","tt0068532","","2150"
"2151","tt0154178","458.0","2151"
"2152","tt0154844","7.0","2152"
"2153","tt0115009","239.0","2153"
"2154","tt3309844","","2154"
"2155","tt1266545","","2155"
"2156","tt1047459","","2156"
"2157","tt0045693","112.0","2157"
"2158","tt0477253","","2158"
"2159","tt1744641","","2159"
"2160","tt0083349","34.0","2160"
"2161","tt0115019","34.0","2161"
"2162","tt0075747","","2162"
"2163","tt0080376","219.0","2163"
"2164","tt0290183","34.0","2164"
"2165","tt2033947","","2165"
"2166","tt1573482","44.0","2166"
"2167","tt0131852","","2167"
"2168","tt1895476","63.0","2168"
"2169","tt1579526","","2169"
"2170","tt1245732","402.0","2170"
"2171","tt0105313","","2171"
"2172","tt1646217","459.0","2172"
"2173","tt0225029","34.0","2173"
"2174","tt0326745","34.0","2174"
"2175","tt1190894","","2175"
"2176","tt2560016","","2176"
"2177","tt3255586","44.0","2177"
"2178","tt0187202","","2178"
"2179","tt1170399","127.0","2179"
"2180","tt2187972","","2180"
"2181","tt0105599","","2181"
"2182","tt0362771","","2182"
"2183","tt0063404","460.0","2183"
"2184","tt0268401","","2184"
"2185","tt0410952","","2185"
"2186","tt6941654","","2186"
"2187","tt0251426","","2187"
"2188","tt0090138","34.0","2188"
"2189","tt0395701","","2189"
"2190","tt0307866","","2190"
"2191","tt0112269","","2191"
"2192","tt0352489","461.0","2192"
"2193","tt0231348","","2193"
"2194","tt1608768","7.0","2194"
"2195","tt4513812","","2195"
"2196","tt0244409","","2196"
"2197","tt0260066","","2197"
"2198","tt0357926","212.0","2198"
"2199","tt0366616","263.0","2199"
"2200","tt0120117","7.0","2200"
"2201","tt2998196","","2201"
"2202","tt0446889","7.0","2202"
"2203","tt1579748","462.0","2203"
"2204","tt0845492","","2204"
"2205","tt0414040","","2205"
"2206","tt0442764","463.0","2206"
"2207","tt0439714","","2207"
"2208","tt0119427","8.0","2208"
"2209","tt4545630","","2209"
"2210","tt0061916","93.0","2210"
"2211","tt0067668","69.0","2211"
"2212","tt0062897","","2212"
"2213","tt0244443","","2213"
"2214","tt1178657","","2214"
"2215","tt0292606","164.0","2215"
"2216","tt0230991","7.0","2216"
"2217","tt0449447","","2217"
"2218","tt3483596","7.0","2218"
"2219","tt1669648","","2219"
"2220","tt0362798","219.0","2220"
"2221","tt1368453","433.0","2221"
"2222","tt0454481","7.0","2222"
"2223","tt5359624","367.0","2223"
"2224","tt0104548","260.0","2224"
"2225","tt0995840","65.0","2225"
"2226","tt1189006","464.0","2226"
"2227","tt0080653","","2227"
"2228","tt5439424","","2228"
"2229","tt0170704","","2229"
"2230","tt1234250","","2230"
"2231","tt0301250","","2231"
"2232","tt0044761","465.0","2232"
"2233","tt0366761","23.0","2233"
"2234","tt0077226","","2234"
"2235","tt0368233","","2235"
"2236","tt0262714","","2236"
"2237","tt0044527","466.0","2237"
"2238","tt0178195","","2238"
"2239","tt0317699","","2239"
"2240","tt0377131","","2240"
"2241","tt2356959","","2241"
"2242","tt0457940","467.0","2242"
"2243","tt0207415","","2243"
"2244","tt1612611","","2244"
"2245","tt1176911","180.0","2245"
"2246","tt0119721","219.0","2246"
"2247","tt0444913","180.0","2247"
"2248","tt0284083","468.0","2248"
"2249","tt2193145","77.0","2249"
"2250","tt0475735","124.0","2250"
"2251","tt0109391","34.0","2251"
"2252","tt0469027","469.0","2252"
"2253","tt0290258","","2253"
"2254","tt0449389","44.0","2254"
"2255","tt1083447","34.0","2255"
"2256","tt5130348","124.0","2256"
"2257","tt0814295","","2257"
"2258","tt0885398","","2258"
"2259","tt0216067","263.0","2259"
"2260","tt0046703","7.0","2260"
"2261","tt1176960","","2261"
"2262","tt0082594","219.0","2262"
"2263","tt0310254","35.0","2263"
"2264","tt5780570","220.0","2264"
"2265","tt0079584","265.0","2265"
"2266","tt0056052","398.0","2266"
"2267","tt1656171","127.0","2267"
"2268","tt0077596","","2268"
"2269","tt0275608","","2269"
"2270","tt0435390","","2270"
"2271","tt3826186","","2271"
"2272","tt0071730","7.0","2272"
"2273","tt0158845","","2273"
"2274","tt0283005","","2274"
"2275","tt0158074","466.0","2275"
"2276","tt0779768","","2276"
"2277","tt2198101","","2277"
"2278","tt0158092","","2278"
"2279","tt1980970","","2279"
"2280","tt1582637","","2280"
"2281","tt0845535","470.0","2281"
"2282","tt0232734","","2282"
"2283","tt0215902","","2283"
"2284","tt0121232","374.0","2284"
"2285","tt0168516","7.0","2285"
"2286","tt0246729","471.0","2286"
"2287","tt0896934","44.0","2287"
"2288","tt0058759","","2288"
"2289","tt0080343","","2289"
"2290","tt0216019","","2290"
"2291","tt0324217","","2291"
"2292","tt2224254","7.0","2292"
"2293","tt0300980","","2293"
"2294","tt1340778","44.0","2294"
"2295","tt0816657","","2295"
"2296","tt0392950","","2296"
"2297","tt0093293","","2297"
"2298","tt0086170","","2298"
"2299","tt0150251","311.0","2299"
"2300","tt0497573","","2300"
"2301","tt0252277","218.0","2301"
"2302","tt1537032","179.0","2302"
"2303","tt0206067","69.0","2303"
"2304","tt4707940","","2304"
"2305","tt0397551","472.0","2305"
"2306","tt2261829","","2306"
"2307","tt1314367","473.0","2307"
"2308","tt2402131","74.0","2308"
"2309","tt0070097","","2309"
"2310","tt0264415","","2310"
"2311","tt0140784","","2311"
"2312","tt0089959","","2312"
"2313","tt0348521","245.0","2313"
"2314","tt0072026","282.0","2314"
"2315","tt0053629","111.0","2315"
"2316","tt3777164","","2316"
"2317","tt2400377","","2317"
"2318","tt0304204","164.0","2318"
"2319","tt0186871","","2319"
"2320","tt0286907","","2320"
"2321","tt0069711","219.0","2321"
"2322","tt0947037","124.0","2322"
"2323","tt0367921","474.0","2323"
"2324","tt0099651","","2324"
"2325","tt4272420","119.0","2325"
"2326","tt0111308","34.0","2326"
"2327","tt0214178","475.0","2327"
"2328","tt0156663","7.0","2328"
"2329","tt0141135","","2329"
"2330","tt1575640","","2330"
"2331","tt0359135","","2331"
"2332","tt0215196","44.0","2332"
"2333","tt0221982","","2333"
"2334","tt1740092","115.0","2334"
"2335","tt0156641","","2335"
"2336","tt1633212","127.0","2336"
"2337","tt4010306","","2337"
"2338","tt0489560","","2338"
"2339","tt0395453","111.0","2339"
"2340","tt1238735","65.0","2340"
"2341","tt0172534","","2341"
"2342","tt0137958","7.0","2342"
"2343","tt0154591","","2343"
"2344","tt0099080","7.0","2344"
"2345","tt0070935","7.0","2345"
"2346","tt1753640","218.0","2346"
"2347","tt4857886","103.0","2347"
"2348","tt0270321","476.0","2348"
"2349","tt0374848","44.0","2349"
"2350","tt0097640","","2350"
"2351","tt0074503","477.0","2351"
"2352","tt0156585","","2352"
"2353","tt0156258","","2353"
"2354","tt0449189","478.0","2354"
"2355","tt0845529","65.0","2355"
"2356","tt0391274","","2356"
"2357","tt1577050","71.0","2357"
"2358","tt0984122","","2358"
"2359","tt0220596","179.0","2359"
"2360","tt0315319","","2360"
"2361","tt2236494","","2361"
"2362","tt0156256","","2362"
"2363","tt1696191","129.0","2363"
"2364","tt0364530","","2364"
"2365","tt0102706","","2365"
"2366","tt0444915","44.0","2366"
"2367","tt1437367","","2367"
"2368","tt0298606","","2368"
"2369","tt1363125","479.0","2369"
"2370","tt0449159","480.0","2370"
"2371","tt0097264","","2371"
"2372","tt1454461","7.0","2372"
"2373","tt2100543","","2373"
"2374","tt0151156","","2374"
"2375","tt0215900","263.0","2375"
"2376","tt1172587","","2376"
"2377","tt0110280","","2377"
"2378","tt0097812","313.0","2378"
"2379","tt4610308","","2379"
"2380","tt0046427","481.0","2380"
"2381","tt1095421","482.0","2381"
"2382","tt0215245","44.0","2382"
"2383","tt0298078","7.0","2383"
"2384","tt0063540","","2384"
"2385","tt1169841","","2385"
"2386","tt0290179","","2386"
"2387","tt1659205","385.0","2387"
"2388","tt1738293","","2388"
"2389","tt0126234","219.0","2389"
"2390","tt3431714","7.0","2390"
"2391","tt0470398","","2391"
"2392","tt0245494","321.0","2392"
"2393","tt0300160","219.0","2393"
"2394","tt0148353","297.0","2394"
"2395","tt1206283","74.0","2395"
"2396","tt0165610","","2396"
"2397","tt0281656","","2397"
"2398","tt0095300","","2398"
"2399","tt1170411","440.0","2399"
"2400","tt0076177","7.0","2400"
"2401","tt0447301","483.0","2401"
"2402","tt0137349","484.0","2402"
"2403","tt2365873","100.0","2403"
"2404","tt1772332","","2404"
"2405","tt0286503","485.0","2405"
"2406","tt0067421","","2406"
"2407","tt0376158","7.0","2407"
"2408","tt0158579","219.0","2408"
"2409","tt0246254","180.0","2409"
"2410","tt0454391","112.0","2410"
"2411","tt0206238","255.0","2411"
"2412","tt1242843","486.0","2412"
"2413","tt0814012","112.0","2413"
"2414","tt2191641","54.0","2414"
"2415","tt0485466","","2415"
"2416","tt0081968","112.0","2416"
"2417","tt0154390","71.0","2417"
"2418","tt0272607","","2418"
"2419","tt0070637","","2419"
"2420","tt0079386","","2420"
"2421","tt0338477","127.0","2421"
"2422","tt0437182","65.0","2422"
"2423","tt0087886","487.0","2423"
"2424","tt0497620","","2424"
"2425","tt0239244","7.0","2425"
"2426","tt0193246","488.0","2426"
"2427","tt0093263","164.0","2427"
"2428","tt1287847","","2428"
"2429","tt0085138","","2429"
"2430","tt2339549","","2430"
"2431","tt0089382","164.0","2431"
"2432","tt3095238","","2432"
"2433","tt0172646","7.0","2433"
"2434","tt0458017","7.0","2434"
"2435","tt0102201","","2435"
"2436","tt1538210","489.0","2436"
"2437","tt0206240","","2437"
"2438","tt2175671","","2438"
"2439","tt0409724","","2439"
"2440","tt6016672","27.0","2440"
"2441","tt2554042","490.0","2441"
"2442","tt0255543","44.0","2442"
"2443","tt1814683","","2443"
"2444","tt1740670","491.0","2444"
"2445","tt1372694","7.0","2445"
"2446","tt1625856","492.0","2446"
"2447","tt1582519","","2447"
"2448","tt0173081","239.0","2448"
"2449","tt0113822","","2449"
"2450","tt0073924","236.0","2450"
"2451","tt0387164","","2451"
"2452","tt1946280","","2452"
"2453","tt0296705","","2453"
"2454","tt1260689","","2454"
"2455","tt0177505","","2455"
"2456","tt5008256","304.0","2456"
"2457","tt0319121","","2457"
"2458","tt1327833","128.0","2458"
"2459","tt6346954","","2459"
"2460","tt0495111","7.0","2460"
"2461","tt0335592","","2461"
"2462","tt1024839","493.0","2462"
"2463","tt6189880","","2463"
"2464","tt0348172","","2464"
"2465","tt0178218","321.0","2465"
"2466","tt0105007","34.0","2466"
"2467","tt0270219","","2467"
"2468","tt0229952","311.0","2468"
"2469","tt0215338","","2469"
"2470","tt0454314","","2470"
"2471","tt0989725","","2471"
"2472","tt0371747","239.0","2472"
"2473","tt1292642","494.0","2473"
"2474","tt0439872","","2474"
"2475","tt1372304","7.0","2475"
"2476","tt0073236","212.0","2476"
"2477","tt0349679","85.0","2477"
"2478","tt0251395","","2478"
"2479","tt0418880","7.0","2479"
"2480","tt0084324","","2480"
"2481","tt1218345","44.0","2481"
"2482","tt3426144","101.0","2482"
"2483","tt5216810","74.0","2483"
"2484","tt0118578","","2484"
"2485","tt0110177","","2485"
"2486","tt0317117","485.0","2486"
"2487","tt0080638","495.0","2487"
"2488","tt1286766","44.0","2488"
"2489","tt0322936","496.0","2489"
"2490","tt0028217","","2490"
"2491","tt0060310","255.0","2491"
"2492","tt0371558","381.0","2492"
"2493","tt0139157","282.0","2493"
"2494","tt0148841","383.0","2494"
"2495","tt0186838","","2495"
"2496","tt0175450","321.0","2496"
"2497","tt1620697","","2497"
"2498","tt0323546","260.0","2498"
"2499","tt0482541","12.0","2499"
"2500","tt0102846","","2500"
"2501","tt0091328","","2501"
"2502","tt2130242","497.0","2502"
"2503","tt6246170","","2503"
"2504","tt0053319","236.0","2504"
"2505","tt4921860","","2505"
"2506","tt0157320","212.0","2506"
"2507","tt0178392","34.0","2507"
"2508","tt0102148","","2508"
"2509","tt0461209","44.0","2509"
"2510","tt0158768","","2510"
"2511","tt3411076","","2511"
"2512","tt0156691","","2512"
"2513","tt0233464","7.0","2513"
"2514","tt0273164","498.0","2514"
"2515","tt0107820","","2515"
"2516","tt0067742","212.0","2516"
"2517","tt0084840","","2517"
"2518","tt0402607","499.0","2518"
"2519","tt0108023","","2519"
"2520","tt0158449","","2520"
"2521","tt0259996","","2521"
"2522","tt0100401","","2522"
"2523","tt0341639","","2523"
"2524","tt1887763","","2524"
"2525","tt0326983","198.0","2525"
"2526","tt0118525","500.0","2526"
"2527","tt0247911","501.0","2527"
"2528","tt0102835","212.0","2528"
"2529","tt0341458","219.0","2529"
"2530","tt0329620","502.0","2530"
"2531","tt0067636","","2531"
"2532","tt3257168","","2532"
"2533","tt0052736","255.0","2533"
"2534","tt0338855","","2534"
"2535","tt1673411","","2535"
"2536","tt0087492","","2536"
"2537","tt0359169","403.0","2537"
"2538","tt0359324","","2538"
"2539","tt3037260","","2539"
"2540","tt1241334","","2540"
"2541","tt0154620","","2541"
"2542","tt1939654","","2542"
"2543","tt0231469","111.0","2543"
"2544","tt0050829","212.0","2544"
"2545","tt0358302","","2545"
"2546","tt0101437","219.0","2546"
"2547","tt0286724","23.0","2547"
"2548","tt0373935","7.0","2548"
"2549","tt0085165","","2549"
"2550","tt1582601","","2550"
"2551","tt0358020","","2551"
"2552","tt0147843","236.0","2552"
"2553","tt2185084","407.0","2553"
"2554","tt0273045","","2554"
"2555","tt0187108","","2555"
"2556","tt0483701","1.0","2556"
"2557","tt0785004","44.0","2557"
"2558","tt3847072","","2558"
"2559","tt0130991","503.0","2559"
"2560","tt0246825","","2560"
"2561","tt0053708","","2561"
"2562","tt0135393","504.0","2562"
"2563","tt0239448","","2563"
"2564","tt0268416","404.0","2564"
"2565","tt0097642","","2565"
"2566","tt7856176","74.0","2566"
"2567","tt0254683","34.0","2567"
"2568","tt0149568","7.0","2568"
"2569","tt0286593","7.0","2569"
"2570","tt0096896","","2570"
"2571","tt0266260","219.0","2571"
"2572","tt0135515","421.0","2572"
"2573","tt0268131","","2573"
"2574","tt0130197","431.0","2574"
"2575","tt0273681","","2575"
"2576","tt2224313","44.0","2576"
"2577","tt0302955","164.0","2577"
"2578","tt1742307","","2578"
"2579","tt4579982","","2579"
"2580","tt1674692","505.0","2580"
"2581","tt0178562","","2581"
"2582","tt1629737","180.0","2582"
"2583","tt2156785","","2583"
"2584","tt0099929","","2584"
"2585","tt0316154","506.0","2585"
"2586","tt0444415","7.0","2586"
"2587","tt2032530","212.0","2587"
"2588","tt0437279","44.0","2588"
"2589","tt0847180","","2589"
"2590","tt0135647","212.0","2590"
"2591","tt0130803","212.0","2591"
"2592","tt0156593","135.0","2592"
"2593","tt6349528","396.0","2593"
"2594","tt4600778","","2594"
"2595","tt0213611","111.0","2595"
"2596","tt0233856","128.0","2596"
"2597","tt0079355","219.0","2597"
"2598","tt0090581","","2598"
"2599","tt0176075","238.0","2599"
"2600","tt0153545","507.0","2600"
"2601","tt0417010","508.0","2601"
"2602","tt0154563","","2602"
"2603","tt0375705","","2603"
"2604","tt0267813","219.0","2604"
"2605","tt0366918","","2605"
"2606","tt6114952","","2606"
"2607","tt2378057","509.0","2607"
"2608","tt0154942","","2608"
"2609","tt0359619","","2609"
"2610","tt0049243","","2610"
"2611","tt3407604","","2611"
"2612","tt4659548","510.0","2612"
"2613","tt1153700","100.0","2613"
"2614","tt0079614","","2614"
"2615","tt0977636","","2615"
"2616","tt0099081","","2616"
"2617","tt0066758","259.0","2617"
"2618","tt0300028","","2618"
"2619","tt0246687","","2619"
"2620","tt1961530","34.0","2620"
"2621","tt0052217","255.0","2621"
"2622","tt1278447","385.0","2622"
"2623","tt0231150","111.0","2623"
"2624","tt0230993","212.0","2624"
