"index","MID","GID","ID"
"1868","tt1964837","42","1868"
"1869","tt0325041","49","1869"
"1870","tt0364621","69","1870"
"1871","tt0420304","26","1871"
"1872","tt4365060","53","1872"
"1873","tt2361022","246","1873"
"1874","tt0371775","39","1874"
"1875","tt2960004","19","1875"
"1876","tt0178204","52","1876"
"1877","tt0072064","5","1877"
"1878","tt0079963","67","1878"
"1879","tt0114726","46","1879"
"1880","tt0079590","5","1880"
"1881","tt0207341","20","1881"
"1882","tt0090575","54","1882"
"1883","tt0396690","238","1883"
"1884","tt0067840","5","1884"
"1885","tt0114232","46","1885"
"1886","tt0907619","112","1886"
"1887","tt0085776","16","1887"
"1888","tt0488840","20","1888"
"1889","tt0244776","19","1889"
"1890","tt0306228","10","1890"
"1891","tt0416712","12","1891"
"1892","tt1191138","8","1892"
"1893","tt0234054","90","1893"
"1894","tt0953306","5","1894"
"1895","tt0093949","15","1895"
"1896","tt0112884","55","1896"
"1897","tt0119720","46","1897"
"1898","tt0340122","58","1898"
"1899","tt1629241","250","1899"
"1900","tt0187043","23","1900"
"1901","tt0246286","251","1901"
"1902","tt0046673","252","1902"
"1903","tt0327005","227","1903"
"1904","tt1127870","16","1904"
"1905","tt0051806","253","1905"
"1906","tt0833510","10","1906"
"1907","tt0306840","252","1907"
"1908","tt0157460","83","1908"
"1909","tt1606253","5","1909"
"1910","tt0481241","112","1910"
"1911","tt2903778","66","1911"
"1912","tt0254972","46","1912"
"1913","tt0264210","39","1913"
"1914","tt0103689","54","1914"
"1915","tt0282268","65","1915"
"1916","tt0459293","32","1916"
"1917","tt0158107","54","1917"
"1918","tt0056850","52","1918"
"1919","tt0347167","90","1919"
"1920","tt0363409","54","1920"
"1921","tt0137455","19","1921"
"1922","tt0214931","254","1922"
"1923","tt0313743","57","1923"
"1924","tt0075632","221","1924"
"1925","tt0091258","26","1925"
"1926","tt0261243","16","1926"
"1927","tt0106205","112","1927"
"1928","tt0261545","19","1928"
"1929","tt0185335","54","1929"
"1930","tt0254354","26","1930"
"1931","tt0210920","5","1931"
"1932","tt0214751","179","1932"
"1933","tt0177489","112","1933"
"1934","tt0096922","54","1934"
"1935","tt2401719","154","1935"
"1936","tt2633826","42","1936"
"1937","tt0255289","27","1937"
"1938","tt0089552","58","1938"
"1939","tt0244794","158","1939"
"1940","tt0106206","19","1940"
"1941","tt0248216","49","1941"
"1942","tt7335176","10","1942"
"1943","tt4916048","19","1943"
"1944","tt0048392","109","1944"
"1945","tt0246433","71","1945"
"1946","tt0379818","54","1946"
"1947","tt0101284","39","1947"
"1948","tt0155227","26","1948"
"1949","tt1579806","23","1949"
"1950","tt0051747","255","1950"
"1951","tt1137434","208","1951"
"1952","tt2777548","54","1952"
"1953","tt3334348","60","1953"
"1954","tt1709731","68","1954"
"1955","tt0275363","243","1955"
"1956","tt1725803","16","1956"
"1957","tt1397492","10","1957"
"1958","tt1722425","19","1958"
"1959","tt0274944","105","1959"
"1960","tt0237022","20","1960"
"1961","tt1252488","5","1961"
"1962","tt2679480","40","1962"
"1963","tt0373972","10","1963"
"1964","tt0438981","19","1964"
"1965","tt0362213","112","1965"
"1966","tt1388903","28","1966"
"1967","tt0118673","88","1967"
"1968","tt0095198","58","1968"
"1969","tt1201557","251","1969"
"1970","tt5326230","66","1970"
"1971","tt0358992","179","1971"
"1972","tt2706264","46","1972"
"1973","tt0814082","116","1973"
"1974","tt0276628","204","1974"
"1975","tt0286620","54","1975"
"1976","tt0337650","5","1976"
"1977","tt0053999","36","1977"
"1978","tt0080514","112","1978"
"1979","tt4944434","112","1979"
"1980","tt0256692","52","1980"
"1981","tt0415003","54","1981"
"1982","tt0076696","256","1982"
"1983","tt0079236","185","1983"
"1984","tt0377738","26","1984"
"1985","tt2387495","257","1985"
"1986","tt0157540","40","1986"
"1987","tt0172163","112","1987"
"1988","tt0200435","10","1988"
"1989","tt1085806","135","1989"
"1990","tt0064915","90","1990"
"1991","tt0045506","258","1991"
"1992","tt0104927","30","1992"
"1993","tt2317135","259","1993"
"1994","tt0831840","5","1994"
"1995","tt0246809","54","1995"
"1996","tt0366880","58","1996"
"1997","tt0073391","188","1997"
"1998","tt0267928","20","1998"
"1999","tt0769499","112","1999"
"2000","tt2188749","8","2000"
"2001","tt0116690","58","2001"
"2002","tt3640942","46","2002"
"2003","tt0995035","195","2003"
"2004","tt0157556","169","2004"
"2005","tt4453214","5","2005"
"2006","tt0117436","260","2006"
"2007","tt1596723","159","2007"
"2008","tt0087474","46","2008"
"2009","tt0436451","72","2009"
"2010","tt0390667","54","2010"
"2011","tt2137064","54","2011"
"2012","tt0097466","178","2012"
"2013","tt3477214","8","2013"
"2014","tt0414713","19","2014"
"2015","tt4197476","112","2015"
"2016","tt0453201","23","2016"
"2017","tt0449306","83","2017"
"2018","tt0233147","5","2018"
"2019","tt0187109","58","2019"
"2020","tt0377340","52","2020"
"2021","tt5467702","10","2021"
"2022","tt0811613","19","2022"
"2023","tt0331851","60","2023"
"2024","tt0405024","261","2024"
"2025","tt1877691","20","2025"
"2026","tt1279105","90","2026"
"2027","tt0475627","19","2027"
"2028","tt3138602","125","2028"
"2029","tt0897413","262","2029"
"2030","tt0108256","5","2030"
"2031","tt0053985","263","2031"
"2032","tt0040067","105","2032"
"2033","tt0118931","36","2033"
"2034","tt0476805","20","2034"
"2035","tt0112359","23","2035"
"2036","tt1221142","19","2036"
"2037","tt0385982","16","2037"
"2038","tt0044318","90","2038"
"2039","tt0244590","40","2039"
"2040","tt0321494","105","2040"
"2041","tt0074858","19","2041"
"2042","tt0058270","189","2042"
"2043","tt0099076","19","2043"
"2044","tt0280465","19","2044"
"2045","tt0077792","54","2045"
"2046","tt0051117","105","2046"
"2047","tt6467380","72","2047"
"2048","tt3465488","87","2048"
"2049","tt0158213","10","2049"
"2050","tt0814014","48","2050"
"2051","tt0104645","123","2051"
"2052","tt0430589","20","2052"
"2053","tt1740662","16","2053"
"2054","tt0255401","16","2054"
"2055","tt0096139","264","2055"
"2056","tt0438894","1","2056"
"2057","tt0057120","60","2057"
"2058","tt0044769","32","2058"
"2059","tt0060145","5","2059"
"2060","tt3129282","265","2060"
"2061","tt2612924","10","2061"
"2062","tt1373098","19","2062"
"2063","tt0047561","105","2063"
"2064","tt0050132","266","2064"
"2065","tt0187193","267","2065"
"2066","tt0286478","20","2066"
"2067","tt0357710","1","2067"
"2068","tt2418644","268","2068"
"2069","tt0381408","137","2069"
"2070","tt0080901","46","2070"
"2071","tt0078204","5","2071"
"2072","tt0211634","67","2072"
"2073","tt0213544","23","2073"
"2074","tt3720634","269","2074"
"2075","tt0097609","190","2075"
"2076","tt0352830","98","2076"
"2077","tt0215859","124","2077"
"2078","tt0290685","40","2078"
"2079","tt0267845","44","2079"
"2080","tt0100092","54","2080"
"2081","tt2438764","5","2081"
"2082","tt0271397","76","2082"
"2083","tt0251143","23","2083"
"2084","tt0154531","19","2084"
"2085","tt0376182","54","2085"
"2086","tt1471247","34","2086"
"2087","tt0274019","5","2087"
"2088","tt0273535","52","2088"
"2089","tt0044392","52","2089"
"2090","tt0476861","58","2090"
"2091","tt0225961","52","2091"
"2092","tt0053980","101","2092"
"2093","tt2190820","84","2093"
"2094","tt0118546","84","2094"
"2095","tt0158587","68","2095"
"2096","tt4228400","19","2096"
"2097","tt0084385","23","2097"
"2098","tt0449228","5","2098"
"2099","tt2976172","116","2099"
"2100","tt0078418","67","2100"
"2101","tt0154183","48","2101"
"2102","tt0476819","1","2102"
"2103","tt1334437","266","2103"
"2104","tt0146266","19","2104"
"2105","tt0097784","5","2105"
"2106","tt0282275","46","2106"
"2107","tt0359750","113","2107"
"2108","tt0320100","5","2108"
"2109","tt1202344","116","2109"
"2110","tt0337585","46","2110"
"2111","tt0286705","52","2111"
"2112","tt0158294","20","2112"
"2113","tt0470521","104","2113"
"2114","tt1194608","5","2114"
"2115","tt0148692","5","2115"
"2116","tt0239452","90","2116"
"2117","tt0280968","36","2117"
"2118","tt0073627","186","2118"
"2119","tt0418096","114","2119"
"2120","tt0115616","19","2120"
"2121","tt0073569","67","2121"
"2122","tt0149814","26","2122"
"2123","tt0246740","130","2123"
"2124","tt0368580","90","2124"
"2125","tt0847889","46","2125"
"2126","tt0062640","5","2126"
"2127","tt7282370","270","2127"
"2128","tt0152720","19","2128"
"2129","tt0206554","145","2129"
"2130","tt0286910","40","2130"
"2131","tt1363363","36","2131"
"2132","tt5933706","269","2132"
"2133","tt0896968","116","2133"
"2134","tt5068892","19","2134"
"2135","tt1221133","85","2135"
"2136","tt6545212","176","2136"
"2137","tt1663647","114","2137"
"2138","tt6041458","14","2138"
"2139","tt2362778","54","2139"
"2140","tt0116407","58","2140"
"2141","tt0348258","22","2141"
"2142","tt0476729","169","2142"
"2143","tt0411815","23","2143"
"2144","tt1016159","8","2144"
"2145","tt3619854","271","2145"
"2146","tt0100857","54","2146"
"2147","tt2256514","53","2147"
"2148","tt0204823","87","2148"
"2149","tt0268449","5","2149"
"2150","tt0068532","22","2150"
"2151","tt0154178","19","2151"
"2152","tt0154844","138","2152"
"2153","tt0115009","67","2153"
"2154","tt3309844","40","2154"
"2155","tt1266545","54","2155"
"2156","tt1047459","62","2156"
"2157","tt0045693","19","2157"
"2158","tt0477253","116","2158"
"2159","tt1744641","220","2159"
"2160","tt0083349","52","2160"
"2161","tt0115019","5","2161"
"2162","tt0075747","19","2162"
"2163","tt0080376","12","2163"
"2164","tt0290183","42","2164"
"2165","tt2033947","35","2165"
"2166","tt1573482","54","2166"
"2167","tt0131852","36","2167"
"2168","tt1895476","19","2168"
"2169","tt1579526","54","2169"
"2170","tt1245732","39","2170"
"2171","tt0105313","5","2171"
"2172","tt1646217","19","2172"
"2173","tt0225029","54","2173"
"2174","tt0326745","54","2174"
"2175","tt1190894","124","2175"
"2176","tt2560016","39","2176"
"2177","tt3255586","16","2177"
"2178","tt0187202","68","2178"
"2179","tt1170399","209","2179"
"2180","tt2187972","22","2180"
"2181","tt0105599","12","2181"
"2182","tt0362771","40","2182"
"2183","tt0063404","109","2183"
"2184","tt0268401","40","2184"
"2185","tt0410952","251","2185"
"2186","tt6941654","118","2186"
"2187","tt0251426","54","2187"
"2188","tt0090138","20","2188"
"2189","tt0395701","186","2189"
"2190","tt0307866","5","2190"
"2191","tt0112269","22","2191"
"2192","tt0352489","233","2192"
"2193","tt0231348","19","2193"
"2194","tt1608768","55","2194"
"2195","tt4513812","7","2195"
"2196","tt0244409","52","2196"
"2197","tt0260066","23","2197"
"2198","tt0357926","272","2198"
"2199","tt0366616","57","2199"
"2200","tt0120117","34","2200"
"2201","tt2998196","40","2201"
"2202","tt0446889","12","2202"
"2203","tt1579748","54","2203"
"2204","tt0845492","1","2204"
"2205","tt0414040","273","2205"
"2206","tt0442764","5","2206"
"2207","tt0439714","72","2207"
"2208","tt0119427","5","2208"
"2209","tt4545630","72","2209"
"2210","tt0061916","90","2210"
"2211","tt0067668","52","2211"
"2212","tt0062897","105","2212"
"2213","tt0244443","231","2213"
"2214","tt1178657","5","2214"
"2215","tt0292606","54","2215"
"2216","tt0230991","46","2216"
"2217","tt0449447","5","2217"
"2218","tt3483596","16","2218"
"2219","tt1669648","19","2219"
"2220","tt0362798","46","2220"
"2221","tt1368453","34","2221"
"2222","tt0454481","87","2222"
"2223","tt5359624","5","2223"
"2224","tt0104548","26","2224"
"2225","tt0995840","116","2225"
"2226","tt1189006","119","2226"
"2227","tt0080653","54","2227"
"2228","tt5439424","55","2228"
"2229","tt0170704","70","2229"
"2230","tt1234250","5","2230"
"2231","tt0301250","19","2231"
"2232","tt0044761","53","2232"
"2233","tt0366761","52","2233"
"2234","tt0077226","46","2234"
"2235","tt0368233","90","2235"
"2236","tt0262714","227","2236"
"2237","tt0044527","5","2237"
"2238","tt0178195","22","2238"
"2239","tt0317699","23","2239"
"2240","tt0377131","10","2240"
"2241","tt2356959","22","2241"
"2242","tt0457940","40","2242"
"2243","tt0207415","5","2243"
"2244","tt1612611","159","2244"
"2245","tt1176911","23","2245"
"2246","tt0119721","67","2246"
"2247","tt0444913","90","2247"
"2248","tt0284083","19","2248"
"2249","tt2193145","274","2249"
"2250","tt0475735","23","2250"
"2251","tt0109391","1","2251"
"2252","tt0469027","54","2252"
"2253","tt0290258","46","2253"
"2254","tt0449389","10","2254"
"2255","tt1083447","10","2255"
"2256","tt5130348","40","2256"
"2257","tt0814295","58","2257"
"2258","tt0885398","116","2258"
"2259","tt0216067","71","2259"
"2260","tt0046703","52","2260"
"2261","tt1176960","100","2261"
"2262","tt0082594","46","2262"
"2263","tt0310254","35","2263"
"2264","tt5780570","84","2264"
"2265","tt0079584","65","2265"
"2266","tt0056052","146","2266"
"2267","tt1656171","275","2267"
"2268","tt0077596","112","2268"
"2269","tt0275608","137","2269"
"2270","tt0435390","145","2270"
"2271","tt3826186","5","2271"
"2272","tt0071730","16","2272"
"2273","tt0158845","40","2273"
"2274","tt0283005","19","2274"
"2275","tt0158074","19","2275"
"2276","tt0779768","42","2276"
"2277","tt2198101","34","2277"
"2278","tt0158092","71","2278"
"2279","tt1980970","155","2279"
"2280","tt1582637","39","2280"
"2281","tt0845535","52","2281"
"2282","tt0232734","5","2282"
"2283","tt0215902","26","2283"
"2284","tt0121232","102","2284"
"2285","tt0168516","16","2285"
"2286","tt0246729","54","2286"
"2287","tt0896934","19","2287"
"2288","tt0058759","151","2288"
"2289","tt0080343","20","2289"
"2290","tt0216019","26","2290"
"2291","tt0324217","112","2291"
"2292","tt2224254","40","2292"
"2293","tt0300980","26","2293"
"2294","tt1340778","40","2294"
"2295","tt0816657","42","2295"
"2296","tt0392950","22","2296"
"2297","tt0093293","12","2297"
"2298","tt0086170","10","2298"
"2299","tt0150251","5","2299"
"2300","tt0497573","112","2300"
"2301","tt0252277","276","2301"
"2302","tt1537032","15","2302"
"2303","tt0206067","39","2303"
"2304","tt4707940","277","2304"
"2305","tt0397551","20","2305"
"2306","tt2261829","10","2306"
"2307","tt1314367","116","2307"
"2308","tt2402131","124","2308"
"2309","tt0070097","12","2309"
"2310","tt0264415","36","2310"
"2311","tt0140784","19","2311"
"2312","tt0089959","19","2312"
"2313","tt0348521","23","2313"
"2314","tt0072026","52","2314"
"2315","tt0053629","52","2315"
"2316","tt3777164","19","2316"
"2317","tt2400377","225","2317"
"2318","tt0304204","23","2318"
"2319","tt0186871","34","2319"
"2320","tt0286907","153","2320"
"2321","tt0069711","278","2321"
"2322","tt0947037","10","2322"
"2323","tt0367921","46","2323"
"2324","tt0099651","19","2324"
"2325","tt4272420","16","2325"
"2326","tt0111308","23","2326"
"2327","tt0214178","58","2327"
"2328","tt0156663","54","2328"
"2329","tt0141135","23","2329"
"2330","tt1575640","46","2330"
"2331","tt0359135","112","2331"
"2332","tt0215196","55","2332"
"2333","tt0221982","222","2333"
"2334","tt1740092","68","2334"
"2335","tt0156641","116","2335"
"2336","tt1633212","31","2336"
"2337","tt4010306","19","2337"
"2338","tt0489560","109","2338"
"2339","tt0395453","16","2339"
"2340","tt1238735","85","2340"
"2341","tt0172534","19","2341"
"2342","tt0137958","238","2342"
"2343","tt0154591","274","2343"
"2344","tt0099080","87","2344"
"2345","tt0070935","67","2345"
"2346","tt1753640","39","2346"
"2347","tt4857886","58","2347"
"2348","tt0270321","279","2348"
"2349","tt0374848","280","2349"
"2350","tt0097640","46","2350"
"2351","tt0074503","252","2351"
"2352","tt0156585","12","2352"
"2353","tt0156258","60","2353"
"2354","tt0449189","281","2354"
"2355","tt0845529","54","2355"
"2356","tt0391274","46","2356"
"2357","tt1577050","66","2357"
"2358","tt0984122","19","2358"
"2359","tt0220596","39","2359"
"2360","tt0315319","48","2360"
"2361","tt2236494","282","2361"
"2362","tt0156256","19","2362"
"2363","tt1696191","20","2363"
"2364","tt0364530","65","2364"
"2365","tt0102706","87","2365"
"2366","tt0444915","50","2366"
"2367","tt1437367","16","2367"
"2368","tt0298606","16","2368"
"2369","tt1363125","16","2369"
"2370","tt0449159","19","2370"
"2371","tt0097264","130","2371"
"2372","tt1454461","39","2372"
"2373","tt2100543","40","2373"
"2374","tt0151156","52","2374"
"2375","tt0215900","145","2375"
"2376","tt1172587","283","2376"
"2377","tt0110280","54","2377"
"2378","tt0097812","19","2378"
"2379","tt4610308","22","2379"
"2380","tt0046427","70","2380"
"2381","tt1095421","19","2381"
"2382","tt0215245","284","2382"
"2383","tt0298078","52","2383"
"2384","tt0063540","54","2384"
"2385","tt1169841","119","2385"
"2386","tt0290179","46","2386"
"2387","tt1659205","19","2387"
"2388","tt1738293","245","2388"
"2389","tt0126234","28","2389"
"2390","tt3431714","7","2390"
"2391","tt0470398","19","2391"
"2392","tt0245494","12","2392"
"2393","tt0300160","10","2393"
"2394","tt0148353","285","2394"
"2395","tt1206283","50","2395"
"2396","tt0165610","54","2396"
"2397","tt0281656","19","2397"
"2398","tt0095300","26","2398"
"2399","tt1170411","75","2399"
"2400","tt0076177","46","2400"
"2401","tt0447301","19","2401"
"2402","tt0137349","49","2402"
"2403","tt2365873","245","2403"
"2404","tt1772332","20","2404"
"2405","tt0286503","5","2405"
"2406","tt0067421","19","2406"
"2407","tt0376158","87","2407"
"2408","tt0158579","34","2408"
"2409","tt0246254","54","2409"
"2410","tt0454391","19","2410"
"2411","tt0206238","286","2411"
"2412","tt1242843","54","2412"
"2413","tt0814012","5","2413"
"2414","tt2191641","40","2414"
"2415","tt0485466","22","2415"
"2416","tt0081968","5","2416"
"2417","tt0154390","26","2417"
"2418","tt0272607","12","2418"
"2419","tt0070637","26","2419"
"2420","tt0079386","27","2420"
"2421","tt0338477","67","2421"
"2422","tt0437182","54","2422"
"2423","tt0087886","19","2423"
"2424","tt0497620","84","2424"
"2425","tt0239244","80","2425"
"2426","tt0193246","54","2426"
"2427","tt0093263","46","2427"
"2428","tt1287847","43","2428"
"2429","tt0085138","7","2429"
"2430","tt2339549","53","2430"
"2431","tt0089382","287","2431"
"2432","tt3095238","70","2432"
"2433","tt0172646","19","2433"
"2434","tt0458017","16","2434"
"2435","tt0102201","54","2435"
"2436","tt1538210","288","2436"
"2437","tt0206240","227","2437"
"2438","tt2175671","66","2438"
"2439","tt0409724","54","2439"
"2440","tt6016672","19","2440"
"2441","tt2554042","84","2441"
"2442","tt0255543","109","2442"
"2443","tt1814683","19","2443"
"2444","tt1740670","16","2444"
"2445","tt1372694","289","2445"
"2446","tt1625856","112","2446"
"2447","tt1582519","23","2447"
"2448","tt0173081","20","2448"
"2449","tt0113822","185","2449"
"2450","tt0073924","46","2450"
"2451","tt0387164","19","2451"
"2452","tt1946280","5","2452"
"2453","tt0296705","54","2453"
"2454","tt1260689","50","2454"
"2455","tt0177505","12","2455"
"2456","tt5008256","19","2456"
"2457","tt0319121","54","2457"
"2458","tt1327833","20","2458"
"2459","tt6346954","19","2459"
"2460","tt0495111","4","2460"
"2461","tt0335592","19","2461"
"2462","tt1024839","20","2462"
"2463","tt6189880","19","2463"
"2464","tt0348172","19","2464"
"2465","tt0178218","5","2465"
"2466","tt0105007","58","2466"
"2467","tt0270219","10","2467"
"2468","tt0229952","105","2468"
"2469","tt0215338","286","2469"
"2470","tt0454314","7","2470"
"2471","tt0989725","55","2471"
"2472","tt0371747","245","2472"
"2473","tt1292642","54","2473"
"2474","tt0439872","84","2474"
"2475","tt1372304","107","2475"
"2476","tt0073236","246","2476"
"2477","tt0349679","141","2477"
"2478","tt0251395","112","2478"
"2479","tt0418880","215","2479"
"2480","tt0084324","19","2480"
"2481","tt1218345","16","2481"
"2482","tt3426144","20","2482"
"2483","tt5216810","19","2483"
"2484","tt0118578","5","2484"
"2485","tt0110177","46","2485"
"2486","tt0317117","173","2486"
"2487","tt0080638","23","2487"
"2488","tt1286766","180","2488"
"2489","tt0322936","20","2489"
"2490","tt0028217","290","2490"
"2491","tt0060310","52","2491"
"2492","tt0371558","26","2492"
"2493","tt0139157","52","2493"
"2494","tt0148841","57","2494"
"2495","tt0186838","19","2495"
"2496","tt0175450","291","2496"
"2497","tt1620697","23","2497"
"2498","tt0323546","112","2498"
"2499","tt0482541","10","2499"
"2500","tt0102846","58","2500"
"2501","tt0091328","36","2501"
"2502","tt2130242","20","2502"
"2503","tt6246170","176","2503"
"2504","tt0053319","5","2504"
"2505","tt4921860","28","2505"
"2506","tt0157320","214","2506"
"2507","tt0178392","34","2507"
"2508","tt0102148","5","2508"
"2509","tt0461209","6","2509"
"2510","tt0158768","5","2510"
"2511","tt3411076","66","2511"
"2512","tt0156691","26","2512"
"2513","tt0233464","54","2513"
"2514","tt0273164","19","2514"
"2515","tt0107820","22","2515"
"2516","tt0067742","292","2516"
"2517","tt0084840","19","2517"
"2518","tt0402607","116","2518"
"2519","tt0108023","158","2519"
"2520","tt0158449","116","2520"
"2521","tt0259996","60","2521"
"2522","tt0100401","46","2522"
"2523","tt0341639","112","2523"
"2524","tt1887763","200","2524"
"2525","tt0326983","217","2525"
"2526","tt0118525","49","2526"
"2527","tt0247911","58","2527"
"2528","tt0102835","5","2528"
"2529","tt0341458","54","2529"
"2530","tt0329620","68","2530"
"2531","tt0067636","8","2531"
"2532","tt3257168","19","2532"
"2533","tt0052736","19","2533"
"2534","tt0338855","246","2534"
"2535","tt1673411","10","2535"
"2536","tt0087492","26","2536"
"2537","tt0359169","15","2537"
"2538","tt0359324","19","2538"
"2539","tt3037260","19","2539"
"2540","tt1241334","16","2540"
"2541","tt0154620","34","2541"
"2542","tt1939654","16","2542"
"2543","tt0231469","227","2543"
"2544","tt0050829","85","2544"
"2545","tt0358302","15","2545"
"2546","tt0101437","5","2546"
"2547","tt0286724","58","2547"
"2548","tt0373935","16","2548"
"2549","tt0085165","46","2549"
"2550","tt1582601","23","2550"
"2551","tt0358020","293","2551"
"2552","tt0147843","43","2552"
"2553","tt2185084","40","2553"
"2554","tt0273045","102","2554"
"2555","tt0187108","54","2555"
"2556","tt0483701","19","2556"
"2557","tt0785004","20","2557"
"2558","tt3847072","10","2558"
"2559","tt0130991","107","2559"
"2560","tt0246825","19","2560"
"2561","tt0053708","105","2561"
"2562","tt0135393","46","2562"
"2563","tt0239448","221","2563"
"2564","tt0268416","58","2564"
"2565","tt0097642","54","2565"
"2566","tt7856176","10","2566"
"2567","tt0254683","54","2567"
"2568","tt0149568","95","2568"
"2569","tt0286593","58","2569"
"2570","tt0096896","46","2570"
"2571","tt0266260","54","2571"
"2572","tt0135515","58","2572"
"2573","tt0268131","233","2573"
"2574","tt0130197","112","2574"
"2575","tt0273681","58","2575"
"2576","tt2224313","19","2576"
"2577","tt0302955","57","2577"
"2578","tt1742307","5","2578"
"2579","tt4579982","5","2579"
"2580","tt1674692","10","2580"
"2581","tt0178562","19","2581"
"2582","tt1629737","273","2582"
"2583","tt2156785","19","2583"
"2584","tt0099929","1","2584"
"2585","tt0316154","236","2585"
"2586","tt0444415","5","2586"
"2587","tt2032530","54","2587"
"2588","tt0437279","57","2588"
"2589","tt0847180","1","2589"
"2590","tt0135647","52","2590"
"2591","tt0130803","191","2591"
"2592","tt0156593","83","2592"
"2593","tt6349528","19","2593"
"2594","tt4600778","19","2594"
"2595","tt0213611","294","2595"
"2596","tt0233856","65","2596"
"2597","tt0079355","295","2597"
"2598","tt0090581","19","2598"
"2599","tt0176075","40","2599"
"2600","tt0153545","19","2600"
"2601","tt0417010","112","2601"
"2602","tt0154563","5","2602"
"2603","tt0375705","46","2603"
"2604","tt0267813","114","2604"
"2605","tt0366918","158","2605"
"2606","tt6114952","208","2606"
"2607","tt2378057","200","2607"
"2608","tt0154942","19","2608"
"2609","tt0359619","5","2609"
"2610","tt0049243","16","2610"
"2611","tt3407604","10","2611"
"2612","tt4659548","7","2612"
"2613","tt1153700","19","2613"
"2614","tt0079614","16","2614"
"2615","tt0977636","58","2615"
"2616","tt0099081","1","2616"
"2617","tt0066758","52","2617"
"2618","tt0300028","54","2618"
"2619","tt0246687","19","2619"
"2620","tt1961530","54","2620"
"2621","tt0052217","246","2621"
"2622","tt1278447","43","2622"
"2623","tt0231150","296","2623"
"2624","tt0230993","169","2624"
"2625","tt2009592","84","2625"
"2626","tt1570417","50","2626"
"2627","tt0341323","84","2627"
"2628","tt1582560","185","2628"
"2629","tt1754202","34","2629"
"2630","tt0107199","16","2630"
"2631","tt0061378","5","2631"
"2632","tt2216852","40","2632"
"2633","tt0305173","8","2633"
"2634","tt0359614","54","2634"
"2635","tt0156658","114","2635"
"2636","tt0182251","20","2636"
"2637","tt0476762","54","2637"
"2638","tt0187227","26","2638"
"2639","tt0399608","5","2639"
"2640","tt1228707","54","2640"
"2641","tt0056998","20","2641"
"2642","tt0886505","112","2642"
"2643","tt0435259","10","2643"
"2644","tt0430030","281","2644"
"2645","tt0157003","19","2645"
"2646","tt3948240","10","2646"
"2647","tt0389726","19","2647"
"2648","tt0887753","20","2648"
"2649","tt0052411","58","2649"
"2650","tt0045529","297","2650"
"2651","tt0988655","135","2651"
"2652","tt2232524","10","2652"
"2653","tt0079526","188","2653"
"2654","tt0292113","19","2654"
"2655","tt2184125","100","2655"
"2656","tt0111537","63","2656"
"2657","tt2917382","112","2657"
"2658","tt0461323","1","2658"
"2659","tt0248125","26","2659"
"2660","tt0453188","60","2660"
"2661","tt0135641","54","2661"
"2662","tt0267246","54","2662"
"2663","tt0247992","20","2663"
"2664","tt0461062","52","2664"
"2665","tt1214948","107","2665"
"2666","tt2023645","107","2666"
"2667","tt0359457","54","2667"
"2668","tt0158331","49","2668"
"2669","tt3031896","178","2669"
"2670","tt0086892","12","2670"
"2671","tt0230141","105","2671"
"2672","tt0069871","12","2672"
"2673","tt1127220","10","2673"
"2674","tt0831816","54","2674"
"2675","tt0111067","5","2675"
"2676","tt0139048","20","2676"
"2677","tt0841134","10","2677"
"2678","tt1695793","5","2678"
"2679","tt0090202","19","2679"
"2680","tt1740549","23","2680"
"2681","tt0157882","19","2681"
"2682","tt0233808","50","2682"
"2683","tt0064086","16","2683"
"2684","tt0481897","66","2684"
"2685","tt0106287","60","2685"
"2686","tt0249588","65","2686"
"2687","tt0471646","85","2687"
"2688","tt0137362","19","2688"
"2689","tt0476057","19","2689"
"2690","tt0122162","52","2690"
"2691","tt0433605","52","2691"
"2692","tt0116024","58","2692"
"2693","tt0327004","58","2693"
"2694","tt0273452","58","2694"
"2695","tt1114725","36","2695"
"2696","tt0058045","8","2696"
"2697","tt1956433","157","2697"
"2698","tt0056367","5","2698"
"2699","tt2962230","10","2699"
"2700","tt1603862","52","2700"
"2701","tt0286772","58","2701"
"2702","tt0262866","151","2702"
"2703","tt0385564","87","2703"
"2704","tt0351714","5","2704"
"2705","tt0187176","1","2705"
"2706","tt4340180","65","2706"
"2707","tt0154578","22","2707"
"2708","tt2043923","116","2708"
"2709","tt0419974","19","2709"
"2710","tt0338959","76","2710"
"2711","tt0275489","289","2711"
"2712","tt1073097","11","2712"
"2713","tt0147855","19","2713"
"2714","tt0250339","235","2714"
"2715","tt0120551","46","2715"
"2716","tt0260303","66","2716"
"2717","tt0267424","20","2717"
"2718","tt0250415","49","2718"
"2719","tt0246905","16","2719"
"2720","tt0898943","43","2720"
"2721","tt0383875","34","2721"
"2722","tt0150718","5","2722"
"2723","tt0178203","22","2723"
"2724","tt0092033","19","2724"
"2725","tt0287065","54","2725"
"2726","tt0251139","16","2726"
"2727","tt0349115","57","2727"
"2728","tt0106724","5","2728"
"2729","tt0453748","40","2729"
"2730","tt0078761","5","2730"
"2731","tt0100539","5","2731"
"2732","tt0155997","23","2732"
"2733","tt2386342","54","2733"
"2734","tt0154788","12","2734"
"2735","tt0081624","19","2735"
"2736","tt0297983","23","2736"
"2737","tt0246493","109","2737"
"2738","tt0410149","19","2738"
"2739","tt0343048","91","2739"
"2740","tt5573110","46","2740"
"2741","tt0377845","19","2741"
