"index","MID","title","year","rating","num_votes"
"3088","tt1979209","Chala Mussaddi - Office Office","2011","6.0","299"
"3089","tt0485204","Duet","1994","6.6","231"
"3090","tt0081147","Meera","1979","7.3","77"
"3091","tt0099437","Disha","1990","7.2","134"
"3092","tt0978570","Bhageeratha","2005","5.6","190"
"3093","tt1999857","Cycle Kick","2011","6.9","91"
"3094","tt0944185","Andhrudu","2005","6.6","120"
"3095","tt0043078","The 20 Questions Murder Mystery","1950","6.3","83"
"3096","tt1388424","Three: Love, Lies, Betrayal","2009","5.8","62"
"3097","tt2959626","Nalla","2004","7.2","60"
"3098","tt0225566","Drohi","1992","6.1","110"
"3099","tt1500682","Aadmi Ki Aurat Aur Anya Kahaniya","2009","7.8","51"
"3100","tt1583218","Allari Ramudu","2002","4.5","248"
"3101","tt1079967","Hastey Hastey Follow Your Heart","2008","2.2","124"
"3102","tt0249358","Ankahee","1985","7.7","87"
"3103","tt0155530","Bandhan","1969","7.0","64"
"3104","tt0172487","The Gentleman","1994","5.8","157"
"3105","tt1112110","Hollywood","2003","7.1","152"
"3106","tt2188811","Luv U Soniyo","2012","5.5","60"
"3107","tt0050734","Musafir","1957","7.6","69"
"3108","tt1688092","Yagnam","2004","6.2","73"
"3109","tt0308417","Is Raat Ki Subah Nahin","1996","7.1","202"
"3110","tt0249866","Paromitar Ek Din","2000","7.2","219"
"3111","tt0309800","Chota Jadugar","2003","3.9","87"
"3112","tt0357208","Stumped","2003","3.8","94"
"3113","tt5759540","Missing on a Weekend","2016","4.6","53"
"3114","tt0893585","Detective Naani","2009","6.4","67"
"3115","tt2613458","Khoya","2015","8.2","62"
"3116","tt1579691","Rowdy Inspector","1992","7.5","92"
"3117","tt5052972","Yaara Silly Silly","2015","5.7","203"
"3118","tt0314186","Humko Tumse Pyaar Hai","2006","5.1","461"
"3119","tt0308347","Haan Maine Bhi Pyaar Kiya","2002","4.1","1109"
"3120","tt1947973","Bin Bulaye Baraati","2011","3.8","217"
"3121","tt0094720","Bees Saal Baad","1988","5.2","121"
"3122","tt0177490","Aghaat","1985","7.2","102"
"3123","tt2355921","The Wish Fish","2012","3.4","60"
"3124","tt0331453","Chhal","2002","6.2","164"
"3125","tt0122233","Saaz","1997","7.2","97"
"3126","tt0050956","Sharada","1957","6.5","77"
"3127","tt1124386","Pankh","2010","4.2","108"
"3128","tt1268906","Samudram","1999","6.7","83"
"3129","tt1605778","Toh Baat Pakki!","2010","5.3","324"
"3130","tt0823261","Zindaggi Rocks","2006","4.2","226"
"3131","tt1095038","Victoria No. 203: Diamonds Are Forever","2007","3.7","137"
"3132","tt2389486","Mai","2013","6.9","85"
"3133","tt2190256","Daal Mein Kuch Kaala Hai","2012","4.1","68"
"3134","tt7191668","The Rally","2017","8.5","214"
"3135","tt3666258","Coffee Bloom","2015","6.5","96"
"3136","tt0156833","Naya Din Nai Raat","1974","7.1","121"
"3137","tt0047271","Naukari","1954","7.8","55"
"3138","tt3693936","Once Upon a Time in Bihar","2015","7.2","168"
"3139","tt0048181","House No. 44","1955","7.4","61"
"3140","tt8338754","Vaibhav Sethia: Don't","2018","6.9","116"
"3141","tt0280396","Adharm","1992","5.2","52"
"3142","tt0260107","Jeevan Dhaara","1982","7.3","54"
"3143","tt1152845","Showbiz","2007","4.0","102"
"3144","tt0431776","Andarivaadu","2005","4.4","290"
"3145","tt0177483","Aadmi","1993","6.5","63"
"3146","tt1941638","Sadda Adda","2011","7.2","1213"
"3147","tt0470381","Jaan Tere Naam","1992","6.4","111"
"3148","tt0156745","Loafer","1973","7.1","103"
"3149","tt0267617","Jigar","1992","4.8","670"
"3150","tt0155499","Antarnaad","1991","5.7","102"
"3151","tt2063749","Pazhani","2008","3.3","72"
"3152","tt0442799","Kis Kis Ki Kismat","2004","2.6","120"
"3153","tt0232585","Sapnon Ka Saudagar","1968","7.4","53"
"3154","tt0141819","Shaheed","1948","6.9","54"
"3155","tt0085785","Khandhar","1984","7.2","185"
"3156","tt0046164","Parineeta","1953","7.5","95"
"3157","tt1594964","Chase","2010","4.8","84"
"3158","tt0217351","Dahek: A Burning Passion","1999","5.8","154"
"3159","tt0299078","Palkon Ki Chhaon Mein","1977","7.7","55"
"3160","tt0286942","Sardari Begum","1996","6.9","151"
"3161","tt0049549","New Delhi","1956","7.5","56"
"3162","tt0286664","Gudgudee","1997","4.6","305"
"3163","tt0317796","Kalaignan","1993","6.4","186"
"3164","tt0057332","Mujhe Jeene Do","1963","7.9","55"
"3165","tt0949423","Hotel Very Welcome","2007","6.5","524"
"3166","tt0178211","Ab Ayega Mazaa","1984","6.8","62"
"3167","tt1499935","Shadow","2009","5.0","52"
"3168","tt0178207","Aashiq Hoon Baharon Ka","1977","5.6","75"
"3169","tt3319248","A Film by Aravind","2005","7.1","126"
"3170","tt0459554","Subhash Chandra Bose","2005","3.0","207"
"3171","tt0215466","Achanak","1973","7.0","166"
"3172","tt0141441","Jogan","1950","7.4","53"
"3173","tt0070009","Duvidha","1973","7.2","201"
"3174","tt0151090","Jaan","1996","4.0","447"
"3175","tt0232081","Mera Gaon Mera Desh","1971","7.2","237"
"3176","tt0234207","Marte Dam Tak","1987","6.0","69"
"3177","tt0186857","Banjaran","1991","5.3","54"
"3178","tt0091601","Nagina","1986","6.6","611"
"3179","tt1990976","7 Welcome to London","2012","5.0","102"
"3180","tt0470611","Yatra","2006","6.1","126"
"3181","tt0244549","Inspector Balram","1991","6.9","242"
"3182","tt2222716","Baat Bann Gayi","2013","5.3","60"
"3183","tt1016177","Go","2007","2.7","131"
"3184","tt0361515","Do Jasoos","1975","6.2","76"
"3185","tt0099467","Drishti","1990","7.3","63"
"3186","tt0187576","Vazhve Mayam","1982","6.9","191"
"3187","tt0286934","Safari","1999","4.6","210"
"3188","tt0447890","Chaahat Ek Nasha...","2005","4.0","66"
"3189","tt0237132","Dadar Kirti","1980","7.2","143"
"3190","tt0272651","Hari-Bhari","2000","7.1","95"
"3191","tt0241753","Naseem","1995","7.6","83"
"3192","tt0283580","Satyameva Jayate","2000","5.3","65"
"3193","tt3672618","Dekh Tamasha Dekh","2014","6.1","270"
"3194","tt2938702","Attahaasa","2013","7.1","110"
"3195","tt1674757","Veettilekkulla Vazhi","2011","6.8","148"
"3196","tt0257475","Chhailla Babu","1977","7.0","60"
"3197","tt0103763","Balwaan","1992","4.4","136"
"3198","tt0259877","Bandh Darwaza","1990","5.1","237"
"3199","tt0111625","Vijaypath","1994","5.0","532"
"3200","tt0097926","Mujrim","1989","5.8","102"
"3201","tt0217632","Love You Hamesha","2001","5.0","54"
"3202","tt0139447","Majhli Didi","1967","7.7","69"
"3203","tt1649760","The Film Emotional Atyachar","2010","6.0","274"
"3204","tt0310865","Chann Pardesee","1980","8.2","53"
"3205","tt0324977","Alavuddinum Athbutha Vilakkum","1979","6.8","144"
"3206","tt1825665","Bach ke Zara","2008","2.9","52"
"3207","tt0924271","Raghavendra","2003","5.0","217"
"3208","tt0110105","Ikke Pe Ikka","1994","4.5","594"
"3209","tt4944418","Man On Mission Jaanbaaz","2005","8.3","116"
"3210","tt0251067","Ek Hota Vidushak","1992","7.9","90"
"3211","tt2624852","Gangoobai","2013","7.5","271"
"3212","tt0875693","Anjaam","2007","6.2","59"
"3213","tt0379504","Shriman Shrimati","1982","6.5","112"
"3214","tt1132595","Maan Gaye Mughall-E-Azam","2008","3.1","457"
"3215","tt5914630","Chudail Story","2016","2.9","92"
"3216","tt0233587","Do Kaliyaan","1968","6.2","55"
"3217","tt0307682","Yeh Dil Aashiqanaa","2002","4.4","212"
"3218","tt0187192","Julie","1975","6.1","242"
"3219","tt5544662","Sweetiee Weds NRI","2017","3.7","183"
"3220","tt0105315","Sapne Saajan Ke","1992","3.4","105"
"3221","tt3153580","Barefoot to Goa","2015","5.8","131"
"3222","tt2066899","Jugaad","2009","5.2","52"
"3223","tt0278761","Tarpan The Absolution","1995","7.4","56"
"3224","tt0155408","Zara Si Zindagi","1983","7.7","77"
"3225","tt2191164","Station","2014","7.6","88"
"3226","tt1955036","Vakratunda Mahakaaya","2013","7.5","51"
"3227","tt2343417","Chhodo Kal Ki Baatein","2012","7.1","138"
"3228","tt1515210","Vihir","2009","7.2","235"
"3229","tt0874854","Anjaane: The Unkown","2005","4.1","58"
"3230","tt1220718","Via Darjeeling","2008","5.4","151"
"3231","tt1887817","Monica","2011","5.6","64"
"3232","tt0429541","Afsana Dilwalon Ka","2001","3.6","1017"
"3233","tt1801521","Khap","2011","5.8","91"
"3234","tt0857385","Kudiyon Ka Hai Zamaana","2006","3.6","63"
"3235","tt0459466","Mera Dil Leke Dekho","2006","7.1","52"
"3236","tt1132606","Ugly Aur Pagli","2008","3.8","652"
"3237","tt0186794","Thayillamal Nannilai","1979","6.7","51"
"3238","tt2084863","Jo Dooba So Paar: It's Love in Bihar!","2011","5.8","67"
"3239","tt0215515","Anand Math","1952","7.5","73"
"3240","tt0275381","Grahan","2001","5.2","69"
"3241","tt0091105","Genesis","1986","7.3","89"
"3242","tt0137341","Ab Dilli Dur Nahin","1957","7.6","61"
"3243","tt0157844","Jagir","1984","6.5","127"
"3244","tt0172188","Bol Radha Bol","1992","6.1","639"
"3245","tt0173283","Swarg","1990","6.7","859"
"3246","tt0432090","Bunny","2005","5.8","721"
"3247","tt1725798","Be-Careful","2011","3.2","77"
"3248","tt1610418","Prem Kaa Game","2010","3.6","191"
"3249","tt3030720","Dilwale:The Brave Heart","2001","9.3","83"
"3250","tt0447659","Lezioni di volo","2007","6.3","302"
"3251","tt0088986","Damul","1985","7.6","94"
"3252","tt1183944","Sadiyaan: Boundaries Divide... Love Unites","2010","4.5","63"
"3253","tt0362204","Supari","2003","4.5","110"
"3254","tt0096355","Uttar Dakshin","1987","4.8","86"
"3255","tt1587424","Radio: Love on Air","2009","3.1","282"
"3256","tt7496256","Gospel Movie: Who Is My Lord","2017","9.1","81"
"3257","tt4511416","Badmashiyaan","2015","4.7","118"
"3258","tt0819777","Jigyaasa","2006","5.1","255"
"3259","tt3737442","Oraalppokkam","2014","8.1","78"
"3260","tt0979913","Life Mein Kabhie Kabhiee","2007","6.2","236"
"3261","tt0071317","Chorus","1975","7.5","53"
"3262","tt0290940","Zaalim","1994","5.8","512"
"3263","tt0231646","Ghar Ghar Ki Kahani","1988","5.0","155"
"3264","tt0318956","Tum Se Achcha Kaun Hai","2002","4.7","136"
"3265","tt0267703","Maidan-E-Jung","1995","5.4","461"
"3266","tt0213532","Budtameez","1966","7.4","54"
"3267","tt0402606","Suno Sasurjee","2004","2.6","126"
"3268","tt0396782","Paisa Vasool","2004","4.3","113"
"3269","tt0158071","Pasand Apni Apni","1983","6.6","51"
"3270","tt1630613","Soch Lo","2010","6.6","82"
"3271","tt1606319","Prematho Raa","2001","5.9","83"
"3272","tt1869759","The Train","2011","4.5","113"
"3273","tt1649404","Sankham","2009","5.3","110"
"3274","tt5049906","Subah Subah","1983","8.1","63"
"3275","tt0390079","Hari Om","2004","7.2","108"
"3276","tt1390840","Walkaway","2010","7.6","798"
"3277","tt0303187","Veer Savarkar","2001","7.7","69"
"3278","tt1135931","Chintu Ji","2009","5.8","163"
"3279","tt0060317","Do Dooni Char","1968","7.2","55"
"3280","tt2253708","Future to Bright Hai Ji","2012","6.3","81"
"3281","tt2951534","Chandu","2002","7.3","62"
"3282","tt0258647","Heeralal Pannalal","1978","6.6","66"
"3283","tt1431729","Mohandas","2009","6.6","114"
"3284","tt0092599","Awara Baap","1985","4.9","66"
"3285","tt2084939","Sivappathikaaram","2006","5.5","56"
"3286","tt0268489","Naughty Boy","1962","5.7","348"
"3287","tt0929630","Veerabhadra","2005","2.8","160"
"3288","tt2248905","Madly Bangali","2009","6.9","229"
"3289","tt0104941","Muqabla","1993","4.5","132"
"3290","tt0148691","Sachaa Jhutha","1970","6.8","191"
"3291","tt0478868","Koi Mere Dil Mein Hai","2005","4.8","66"
"3292","tt0116726","Jung","1996","4.1","197"
"3293","tt0217660","Mohabbat","1997","5.4","422"
"3294","tt2798620","Chhota Bheem and the Curse of Damyaan","2012","6.2","79"
"3295","tt0309926","Noorie","1979","6.1","118"
"3296","tt0349058","88 Antop Hill","2003","4.6","59"
"3297","tt0173189","Shanti Kranti","1991","6.8","78"
"3298","tt0319336","Eduruleni Manishi","2001","4.4","100"
"3299","tt1821385","Curry Munchers","2011","5.2","53"
"3300","tt0130797","Jaali Note","1960","7.5","59"
"3301","tt0097268","Ek Din Achanak","1989","6.9","166"
"3302","tt3073326","Goopi Gawaiya Bagha Bajaiya","2013","7.9","52"
"3303","tt0250043","Thodasa Roomani Ho Jaayen","1990","7.1","163"
"3304","tt2112978","Jo Hum Chahein","2011","5.4","91"
"3305","tt1773042","Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It","2010","6.2","1036"
"3306","tt1108831","Chhodon Naa Yaar","2007","4.6","81"
"3307","tt0080435","Bhavni Bhavai","1980","7.5","93"
"3308","tt3261022","Kajarya","2013","6.6","111"
"3309","tt0414503","Shaadi Ka Laddoo","2004","5.3","87"
"3310","tt0364698","Thee","1981","6.8","108"
"3311","tt0398404","God Only Knows!","2007","5.8","52"
"3312","tt2924844","Nandhi","2002","7.4","63"
"3313","tt0066514","Uski Roti","1970","6.8","158"
"3314","tt0269821","Ravoyi Chandamama","1999","4.9","173"
"3315","tt0087958","Pyar Jhukta Nahin","1985","6.5","130"
"3316","tt0242509","Haatim Tai","1990","5.6","237"
"3317","tt0114225","Raghuveer","1995","4.2","57"
"3318","tt0260222","Naseeb Apna Apna","1986","5.5","102"
"3319","tt1111869","50 Lakh","2007","6.7","69"
"3320","tt2914898","Gooli","2008","6.9","63"
"3321","tt0430480","Popcorn Khao! Mast Ho Jao","2004","4.1","78"
"3322","tt0453842","Sau Jhooth Ek Sach","2004","7.3","63"
"3323","tt0827202","Sanshodhan","1996","7.6","51"
"3324","tt2950606","Kiccha Huccha","2010","6.2","56"
"3325","tt0378350","Meri Biwi Ki Shaadi","1979","6.6","82"
"3326","tt4309284","The Silent Heroes","2015","6.7","55"
"3327","tt0476847","Raakh: A Poem Masked in Blood","2007","3.6","60"
"3328","tt4971292","Uyirile Kalanthathu","2000","7.8","56"
"3329","tt0488976","C U at 9","2005","4.2","57"
"3330","tt0785069","Umar","2006","5.7","59"
"3331","tt0039654","Neel Kamal","1947","7.5","51"
"3332","tt1814619","Aashiqui.in","2011","3.7","58"
"3333","tt0038491","Dr. Kotnis Ki Amar Kahani","1946","7.2","61"
"3334","tt0278274","Azaad","2000","6.2","188"
"3335","tt0452236","Ginny Aur Johny","1976","7.4","70"
"3336","tt1563732","5 Ghantey Mien 5 Crore","2012","5.2","57"
"3337","tt0230294","Hip Hip Hurray","1984","7.5","68"
"3338","tt0214853","Killer","1992","6.4","109"
"3339","tt0319351","Enakkul Oruvan","1984","6.9","110"
"3340","tt0246567","Diksha","1991","7.0","141"
"3341","tt1097006","Kaisay Kahein...","2007","6.4","51"
"3342","tt0227496","Shreemaan Aashique","1993","4.7","92"
"3343","tt0423313","Tahalka","1992","5.6","236"
"3344","tt0286488","Barood","1998","5.5","552"
"3345","tt0177487","Aag Hi Aag","1987","5.3","80"
"3346","tt0448121","Sins","2005","4.2","348"
"3347","tt0359215","Elaan-E-Jung","1989","5.6","64"
"3348","tt2429930","Khwaabb","2014","5.6","60"
"3349","tt0381090","Chupke Se","2003","5.5","107"
"3350","tt4946222","Man on Mission Fauladi","2004","9.6","96"
"3351","tt1087852","The Great Indian Butterfly","2007","6.2","176"
"3352","tt0070498","Padatik","1973","7.1","113"
"3353","tt1236441","Phir Kabhi","2008","7.0","67"
"3354","tt0345594","Love at Times Square","2003","3.6","168"
"3355","tt1399602","Straight","2009","5.9","336"
"3356","tt0157917","Lakhon Ki Baat","1984","6.8","107"
"3357","tt0246255","Stoovertpuram Police Station","1991","6.7","52"
"3358","tt0193102","Dil Ka Kya Kasoor","1992","6.0","144"
"3359","tt0272062","Daag: The Fire","1999","4.8","566"
"3360","tt0233979","Zapatlela","1993","7.5","431"
"3361","tt0278315","Arjun Pandit","1999","5.3","653"
"3362","tt2838554","Khokababu","2012","5.7","131"
"3363","tt0409068","Muskaan","2004","4.5","163"
"3364","tt0328810","Aamaar Bhuvan","2002","8.0","51"
"3365","tt0415820","Ghar Grihasti","2004","5.6","118"
"3366","tt0093555","Mohre","1987","5.5","62"
"3367","tt1358852","Madholal Keep Walking","2009","6.7","92"
"3368","tt1024852","Meerabai Not Out","2008","4.0","83"
"3369","tt1740017","Payback","2010","5.5","58"
"3370","tt0142521","Lal Darja","1997","7.0","51"
"3371","tt0358914","Aavida Maa Aavide","1998","6.4","134"
"3372","tt1584917","Bolo Raam","2009","5.2","73"
"3373","tt1503640","Damadamm!","2011","4.2","380"
"3374","tt1942905","Kucch Luv Jaisaa","2011","4.4","111"
"3375","tt0449982","Hum Dum","2005","7.0","89"
"3376","tt2373632","Kalloori Vaasal","1996","5.5","102"
"3377","tt1285147","Visakha Express","2008","4.9","57"
"3378","tt2997780","Edegarike","2012","7.3","182"
"3379","tt0420854","Ranga S.S.L.C","2004","6.3","119"
"3380","tt0125485","Sazaye Maut","1981","7.4","62"
"3381","tt2950478","Mr. Theertha","2010","7.0","51"
"3382","tt1630282","Sahi Dhandhe Galat Bande","2011","4.8","256"
"3383","tt0353675","Love Birds","1997","5.1","104"
"3384","tt0374342","Yaad Rakhegi Duniya","1992","7.6","79"
"3385","tt0102513","Narasimha","1991","5.7","324"
"3386","tt0246766","Maa","1992","6.2","80"
"3387","tt0165625","Ankhiyon Ke Jharokhon Se","1978","7.1","317"
"3388","tt0321067","Ab Ke Baras","2002","3.4","180"
"3389","tt0267252","Ajay","1996","3.9","130"
"3390","tt0082314","Ek Duuje Ke Liye","1981","7.5","918"
"3391","tt0929754","Ganga","2006","5.0","53"
"3392","tt0246204","Rudranetra","1989","7.0","55"
"3393","tt1886663","Satrangee Parachute","2011","5.5","57"
"3394","tt0095857","Pestonjee","1988","7.1","129"
"3395","tt0158833","Once We Were Strangers","1997","6.7","221"
"3396","tt0155928","Oru Kaidhiyin Diary","1985","7.0","180"
"3397","tt0293304","Kairee","1999","7.7","99"
"3398","tt1501301","Morning Walk","2009","4.6","53"
"3399","tt0484279","Miss India: The Mystery","2003","3.6","57"
"3400","tt0268533","Phir Subha Hogi","1958","7.7","60"
"3401","tt3160450","Ooops a Desi","2013","7.0","175"
"3402","tt0271197","Snip!","2000","6.3","121"
"3403","tt0296274","The Prince of Light","2000","7.0","74"
"3404","tt0395519","Doodh Ka Karz","1990","5.0","92"
"3405","tt0254437","Izzat","1968","7.2","58"
"3406","tt0112916","Dushmani: A Violent Love Story","1995","5.2","152"
"3407","tt0350195","Teri Meherbaniyan","1985","5.3","180"
"3408","tt0118924","Dance of the Wind","1997","6.6","114"
"3409","tt0382188","Mumbai Matinee","2003","5.3","212"
"3410","tt2963042","Mahakali Ka Insaaf","2001","9.6","60"
"3411","tt0380337","Ek Din 24 Ghante","2003","4.0","74"
"3412","tt1502960","The Taste of Relation","2009","7.2","664"
"3413","tt0156361","Bhootnath","1963","6.4","61"
"3414","tt0398390","White Rainbow","2004","7.2","104"
"3415","tt0353848","Ottran","2003","5.7","53"
"3416","tt0438153","Let's Enjoy","2004","6.6","108"
"3417","tt0157729","Hamari Bahu Alka","1982","6.8","53"
"3418","tt3477498","Masala Republic","2014","5.4","87"
"3419","tt0158481","Bagh Bahadur","1989","7.9","55"
"3420","tt0114618","Target","1995","7.8","71"
"3421","tt0267524","Ghatotkachudu","1995","7.2","82"
"3422","tt0089610","Mohabbat","1985","5.9","73"
"3423","tt0269758","Raja Ki Ayegi Baraat","1997","3.8","301"
"3424","tt0317214","Captain Prabhakaran","1991","7.1","162"
"3425","tt0187351","Nigahen: Nagina Part II","1989","5.2","231"
"3426","tt1582597","Sathyam","2008","5.2","109"
"3427","tt1948047","Impatient Vivek","2011","2.3","55"
"3428","tt1682931","Life! Camera Action...","2012","6.0","114"
"3429","tt1668078","Daayen Ya Baayen","2010","6.1","134"
"3430","tt1679290","Shuttlecock Boys","2011","5.9","106"
"3431","tt2591508","Surkhaab","2014","6.5","56"
"3432","tt1224454","Sirf....: Life Looks Greener on the Other Side","2008","6.0","87"
"3433","tt2075376","Laadli Laila","2009","5.9","52"
"3434","tt1391894","Siddharth: The Prisoner","2009","6.6","104"
"3435","tt0461258","Kal: Yesterday and Tomorrow","2005","6.4","109"
"3436","tt2917786","Thirupathi","2006","6.6","53"
"3437","tt1087526","Tandoori Love","2008","5.2","181"
"3438","tt1074201","It's Breaking News","2007","5.5","61"
"3439","tt0068929","Maya Darpan","1972","6.9","53"
"3440","tt0319621","Kaadhal Parisu","1987","6.1","79"
"3441","tt0843327","Boss","2006","4.4","239"
"3442","tt0441303","Hei ma lai ah sing","2005","3.8","280"
"3443","tt0257416","Ashwamedham","1992","7.2","52"
"3444","tt1833008","Kvelaferi kargad iqneba","2009","6.0","136"
"3445","tt1583363","Seema Simham","2002","5.1","64"
"3446","tt1825655","Angel","2011","6.6","76"
"3447","tt0055035","Junglee","1961","7.3","397"
"3448","tt0363887","Phool Bane Angaarey","1991","4.9","102"
"3449","tt0298327","Fakira","1976","6.5","76"
